survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes
2018-07-11,2023,63.8,14
2018-07-11,2024,63.3,13
2018-07-11,2025,64.0,13
2018-07-12,2019,58.0,19
2018-07-12,2020,59.6,20
2018-07-12,2021,61.75,16
2018-07-12,2022,63.15,16
2018-07-12,2023,63.8,14
2018-07-12,2024,63.3,13
2018-07-12,2025,64.0,13
2018-07-13,2019,58.0,19
2018-07-13,2020,59.6,20
2018-07-13,2021,61.75,16
2018-07-13,2022,63.15,16
2018-07-13,2023,63.8,14
2018-07-13,2024,63.3,13
2018-07-13,2025,64.0,13
2018-07-16,2019,58.0,20
2018-07-16,2020,59.6,20
2018-07-16,2021,61.75,16
2018-07-16,2022,63.15,16
2018-07-16,2023,63.8,14
2018-07-16,2024,63.3,13
2018-07-16,2025,64.0,13
2018-07-17,2019,58.0,21
2018-07-17,2020,59.6,21
2018-07-17,2021,62.2,17
2018-07-17,2022,63.5,17
2018-07-17,2023,64.0,15
2018-07-17,2024,63.75,14
2018-07-17,2025,64.0,14
2018-07-18,2019,58.0,22
2018-07-18,2020,59.6,21
2018-07-18,2021,62.2,17
2018-07-18,2022,63.5,17
2018-07-18,2023,64.0,15
2018-07-18,2024,63.75,14
2018-07-18,2025,64.0,14
2018-07-19,2019,58.0,22
2018-07-19,2020,59.6,21
2018-07-19,2021,62.2,17
2018-07-19,2022,63.5,17
2018-07-19,2023,64.0,15
2018-07-19,2024,63.75,14
2018-07-19,2025,64.0,14
2018-07-20,2019,58.0,22
2018-07-20,2020,59.6,21
2018-07-20,2021,62.2,17
2018-07-20,2022,63.5,17
2018-07-20,2023,64.0,15
2018-07-20,2024,63.75,14
2018-07-20,2025,64.0,14
2018-07-23,2019,58.0,22
2018-07-23,2020,59.6,21
2018-07-23,2021,62.2,17
2018-07-23,2022,63.5,17
2018-07-23,2023,64.0,15
2018-07-23,2024,63.75,14
2018-07-23,2025,64.0,14
2018-07-24,2019,58.0,23
2018-07-24,2020,59.6,21
2018-07-24,2021,62.2,17
2018-07-24,2022,63.5,17
2018-07-24,2023,64.0,15
2018-07-24,2024,63.75,14
2018-07-24,2025,64.0,14
2018-07-25,2019,58.0,23
2018-07-25,2020,59.6,21
2018-07-25,2021,62.2,17
2018-07-25,2022,63.5,17
2018-07-25,2023,64.0,15
2018-07-25,2024,63.75,14
2018-07-25,2025,64.0,14
2018-07-26,2019,58.0,23
2018-07-26,2020,59.6,21
2018-07-26,2021,62.2,17
2018-07-26,2022,63.5,17
2018-07-26,2023,64.0,15
2018-07-26,2024,63.75,14
2018-07-26,2025,64.0,14
2018-07-27,2019,58.0,23
2018-07-27,2020,59.6,21
2018-07-27,2021,62.2,17
2018-07-27,2022,63.5,17
2018-07-27,2023,64.0,15
2018-07-27,2024,63.75,14
2018-07-27,2025,64.0,14
2018-07-30,2019,58.0,21
2018-07-30,2020,59.6,19
2018-07-30,2021,62.2,15
2018-07-30,2022,63.5,15
2018-07-30,2023,63.6,13
2018-07-30,2024,62.95,12
2018-07-30,2025,62.65,12
2018-07-31,2019,58.0,22
2018-07-31,2020,59.6,20
2018-07-31,2021,61.75,16
2018-07-31,2022,63.15,16
2018-07-31,2023,63.8,14
2018-07-31,2024,63.3,13
2018-07-31,2025,64.0,13
2018-08-01,2019,58.0,22
2018-08-01,2020,59.6,20
2018-08-01,2021,61.75,16
2018-08-01,2022,63.15,16
2018-08-01,2023,63.8,14
2018-08-01,2024,63.3,13
2018-08-01,2025,64.0,13
2018-08-02,2019,58.0,22
2018-08-02,2020,59.6,20
2018-08-02,2021,61.75,16
2018-08-02,2022,63.15,16
2018-08-02,2023,63.8,14
2018-08-02,2024,63.3,13
2018-08-02,2025,64.0,13
2018-08-03,2019,57.7,22
2018-08-03,2020,59.6,20
2018-08-03,2021,61.75,16
2018-08-03,2022,63.15,16
2018-08-03,2023,63.8,14
2018-08-03,2024,63.3,13
2018-08-03,2025,64.0,13
2018-08-06,2019,57.7,20
2018-08-06,2020,59.6,18
2018-08-06,2021,61.75,14
2018-08-06,2022,63.15,14
2018-08-06,2023,63.6,13
2018-08-06,2024,63.3,13
2018-08-06,2025,64.0,13
2018-08-07,2019,57.4,21
2018-08-07,2020,59.6,19
2018-08-07,2021,61.3,15
2018-08-07,2022,62.8,15
2018-08-07,2023,63.6,13
2018-08-07,2024,63.3,13
2018-08-07,2025,64.0,13
2018-08-08,2019,57.4,21
2018-08-08,2020,59.6,19
2018-08-08,2021,61.3,15
2018-08-08,2022,62.8,15
2018-08-08,2023,63.6,13
2018-08-08,2024,63.3,13
2018-08-08,2025,64.0,13
2018-08-09,2019,57.7,22
2018-08-09,2020,59.6,20
2018-08-09,2021,61.75,16
2018-08-09,2022,63.15,16
2018-08-09,2023,63.8,14
2018-08-09,2024,63.3,13
2018-08-09,2025,64.0,13
2018-08-10,2019,57.7,20
2018-08-10,2020,59.6,18
2018-08-10,2021,61.3,16
2018-08-10,2022,62.8,15
2018-08-10,2023,64.0,13
2018-08-10,2024,63.75,12
2018-08-10,2025,64.0,12
2018-08-13,2019,58.0,19
2018-08-13,2020,59.6,17
2018-08-13,2021,61.3,15
2018-08-13,2022,63.15,14
2018-08-13,2023,65.0,12
2018-08-13,2024,64.2,11
2018-08-13,2025,64.0,11
2018-08-14,2019,58.0,19
2018-08-14,2020,59.6,17
2018-08-14,2021,61.3,15
2018-08-14,2022,63.15,14
2018-08-14,2023,65.0,12
2018-08-14,2024,64.2,11
2018-08-14,2025,64.0,11
2018-08-15,2019,58.0,19
2018-08-15,2020,59.6,17
2018-08-15,2021,61.3,15
2018-08-15,2022,63.15,14
2018-08-15,2023,65.0,12
2018-08-15,2024,64.2,11
2018-08-15,2025,64.0,11
2018-08-16,2019,58.0,19
2018-08-16,2020,59.6,17
2018-08-16,2021,61.3,15
2018-08-16,2022,63.15,14
2018-08-16,2023,65.0,12
2018-08-16,2024,64.2,11
2018-08-16,2025,64.0,11
2018-08-17,2019,57.7,19
2018-08-17,2020,59.6,17
2018-08-17,2021,61.3,15
2018-08-17,2022,63.15,14
2018-08-17,2023,65.0,12
2018-08-17,2024,64.2,11
2018-08-17,2025,64.0,11
2018-08-20,2019,57.7,17
2018-08-20,2020,59.6,16
2018-08-20,2021,61.75,14
2018-08-20,2022,63.5,13
2018-08-20,2023,66.0,11
2018-08-20,2024,64.6,10
2018-08-20,2025,64.0,10
2018-08-21,2019,57.7,17
2018-08-21,2020,59.6,16
2018-08-21,2021,61.75,14
2018-08-21,2022,63.5,13
2018-08-21,2023,66.0,11
2018-08-21,2024,64.6,10
2018-08-21,2025,64.0,10
2018-08-22,2019,57.7,21
2018-08-22,2020,59.6,20
2018-08-22,2021,61.3,17
2018-08-22,2022,63.15,16
2018-08-22,2023,64.85,14
2018-08-22,2024,64.2,13
2018-08-22,2025,64.0,13
2018-08-23,2019,57.85,22
2018-08-23,2020,59.6,21
2018-08-23,2021,61.75,18
2018-08-23,2022,63.5,17
2018-08-23,2023,64.0,15
2018-08-23,2024,63.75,14
2018-08-23,2025,64.0,14
2018-08-24,2019,57.4,21
2018-08-24,2020,59.6,21
2018-08-24,2021,61.75,18
2018-08-24,2022,63.5,17
2018-08-24,2023,63.6,15
2018-08-24,2024,63.3,14
2018-08-24,2025,63.55,14
2018-08-27,2019,57.4,21
2018-08-27,2020,59.6,21
2018-08-27,2021,61.75,18
2018-08-27,2022,63.5,17
2018-08-27,2023,63.6,15
2018-08-27,2024,63.3,14
2018-08-27,2025,63.55,14
2018-08-28,2019,57.5,21
2018-08-28,2020,60.8,21
2018-08-28,2021,61.8,18
2018-08-28,2022,63.5,17
2018-08-28,2023,63.6,15
2018-08-28,2024,63.3,14
2018-08-28,2025,63.55,14
2018-08-29,2019,57.5,21
2018-08-29,2020,60.8,21
2018-08-29,2021,61.8,18
2018-08-29,2022,63.5,17
2018-08-29,2023,63.6,15
2018-08-29,2024,63.3,14
2018-08-29,2025,63.55,14
2018-08-30,2019,57.6,20
2018-08-30,2020,60.9,20
2018-08-30,2021,61.8,18
2018-08-30,2022,63.5,17
2018-08-30,2023,63.6,15
2018-08-30,2024,63.3,14
2018-08-30,2025,63.55,14
2018-08-31,2019,57.6,20
2018-08-31,2020,60.9,20
2018-08-31,2021,61.8,18
2018-08-31,2022,63.5,17
2018-08-31,2023,63.6,15
2018-08-31,2024,63.3,14
2018-08-31,2025,63.55,14
2018-09-03,2019,57.6,20
2018-09-03,2020,60.9,20
2018-09-03,2021,61.8,18
2018-09-03,2022,63.5,17
2018-09-03,2023,63.6,15
2018-09-03,2024,63.3,14
2018-09-03,2025,63.55,14
2018-09-04,2019,57.6,20
2018-09-04,2020,60.9,20
2018-09-04,2021,61.8,18
2018-09-04,2022,63.5,17
2018-09-04,2023,63.6,15
2018-09-04,2024,63.3,14
2018-09-04,2025,63.55,14
2018-09-05,2019,57.6,20
2018-09-05,2020,60.9,20
2018-09-05,2021,61.8,18
2018-09-05,2022,63.5,17
2018-09-05,2023,63.6,15
2018-09-05,2024,63.3,14
2018-09-05,2025,63.55,14
2018-09-06,2019,57.6,20
2018-09-06,2020,60.9,20
2018-09-06,2021,61.8,18
2018-09-06,2022,63.5,17
2018-09-06,2023,63.6,15
2018-09-06,2024,63.3,14
2018-09-06,2025,63.55,14
2018-09-10,2019,57.7,19
2018-09-10,2020,61.1,18
2018-09-10,2021,61.8,16
2018-09-10,2022,63.5,15
2018-09-10,2023,63.45,14
2018-09-10,2024,63.3,14
2018-09-10,2025,63.55,14
2018-09-11,2019,57.7,19
2018-09-11,2020,61.1,18
2018-09-11,2021,61.8,16
2018-09-11,2022,63.5,15
2018-09-11,2023,63.45,14
2018-09-11,2024,63.3,14
2018-09-11,2025,63.55,14
2018-09-12,2019,57.7,19
2018-09-12,2020,61.1,18
2018-09-12,2021,61.8,16
2018-09-12,2022,63.5,15
2018-09-12,2023,63.45,14
2018-09-12,2024,63.3,14
2018-09-12,2025,63.55,14
2018-09-13,2019,57.7,19
2018-09-13,2020,61.1,18
2018-09-13,2021,61.8,16
2018-09-13,2022,63.5,15
2018-09-13,2023,63.45,14
2018-09-13,2024,63.3,14
2018-09-13,2025,63.55,14
2018-09-14,2019,57.75,20
2018-09-14,2020,60.8,19
2018-09-14,2021,61.3,17
2018-09-14,2022,63.15,16
2018-09-14,2023,63.3,15
2018-09-14,2024,63.0,15
2018-09-14,2025,62.8,15
2018-09-17,2019,57.8,19
2018-09-17,2020,61.1,18
2018-09-17,2021,61.8,16
2018-09-17,2022,63.5,15
2018-09-17,2023,63.3,15
2018-09-17,2024,63.0,15
2018-09-17,2025,62.8,15
2018-09-18,2019,57.8,19
2018-09-18,2020,60.25,18
2018-09-18,2021,60.75,16
2018-09-18,2022,61.7,15
2018-09-18,2023,62.9,15
2018-09-18,2024,63.0,15
2018-09-18,2025,62.8,15
2018-09-19,2019,57.8,19
2018-09-19,2020,60.25,18
2018-09-19,2021,60.75,16
2018-09-19,2022,61.7,15
2018-09-19,2023,62.9,15
2018-09-19,2024,63.0,15
2018-09-19,2025,62.8,15
2018-09-20,2019,57.8,19
2018-09-20,2020,60.25,18
2018-09-20,2021,60.75,16
2018-09-20,2022,61.7,15
2018-09-20,2023,62.9,15
2018-09-20,2024,63.0,15
2018-09-20,2025,62.8,15
2018-09-21,2019,57.9,20
2018-09-21,2020,60.8,19
2018-09-21,2021,61.3,17
2018-09-21,2022,62.43,16
2018-09-21,2023,62.9,15
2018-09-21,2024,63.0,15
2018-09-21,2025,62.8,15
2018-09-24,2019,57.9,18
2018-09-24,2020,60.8,17
2018-09-24,2021,60.75,16
2018-09-24,2022,61.7,15
2018-09-24,2023,62.85,14
2018-09-24,2024,63.15,14
2018-09-24,2025,63.4,14
2018-09-25,2019,57.9,18
2018-09-25,2020,60.8,17
2018-09-25,2021,60.75,16
2018-09-25,2022,61.7,15
2018-09-25,2023,62.85,14
2018-09-25,2024,63.15,14
2018-09-25,2025,63.4,14
2018-09-26,2019,57.9,18
2018-09-26,2020,60.8,17
2018-09-26,2021,60.75,16
2018-09-26,2022,61.7,15
2018-09-26,2023,62.85,14
2018-09-26,2024,63.15,14
2018-09-26,2025,63.4,14
2018-09-27,2019,57.9,18
2018-09-27,2020,60.8,17
2018-09-27,2021,60.75,16
2018-09-27,2022,61.7,15
2018-09-27,2023,62.85,14
2018-09-27,2024,63.15,14
2018-09-27,2025,63.4,14
2018-09-28,2019,57.95,20
2018-09-28,2020,59.95,18
2018-09-28,2021,60.75,16
2018-09-28,2022,61.7,15
2018-09-28,2023,62.85,14
2018-09-28,2024,63.15,14
2018-09-28,2025,63.4,14
2018-10-01,2019,57.95,20
2018-10-01,2020,59.95,18
2018-10-01,2021,60.75,16
2018-10-01,2022,61.7,15
2018-10-01,2023,62.85,14
2018-10-01,2024,63.15,14
2018-10-01,2025,63.4,14
2018-10-02,2019,57.95,20
2018-10-02,2020,59.95,18
2018-10-02,2021,60.75,16
2018-10-02,2022,61.7,15
2018-10-02,2023,62.85,14
2018-10-02,2024,63.15,14
2018-10-02,2025,63.4,14
2018-10-03,2019,57.9,20
2018-10-03,2020,59.95,18
2018-10-03,2021,60.75,16
2018-10-03,2022,61.7,15
2018-10-03,2023,62.85,14
2018-10-03,2024,63.15,14
2018-10-03,2025,63.4,14
2018-10-04,2019,57.9,20
2018-10-04,2020,59.95,18
2018-10-04,2021,60.9,16
2018-10-04,2022,62.0,15
2018-10-04,2023,63.0,14
2018-10-04,2024,63.15,14
2018-10-04,2025,63.25,14
2018-10-05,2019,57.85,20
2018-10-05,2020,59.55,18
2018-10-05,2021,60.85,16
2018-10-05,2022,62.0,15
2018-10-05,2023,62.75,14
2018-10-05,2024,63.15,14
2018-10-05,2025,63.25,14
2018-10-08,2019,57.8,21
2018-10-08,2020,59.1,19
2018-10-08,2021,60.5,17
2018-10-08,2022,61.85,16
2018-10-08,2023,62.6,15
2018-10-08,2024,63.0,15
2018-10-08,2025,62.8,15
2018-10-09,2019,57.8,21
2018-10-09,2020,59.1,19
2018-10-09,2021,60.5,17
2018-10-09,2022,61.85,16
2018-10-09,2023,62.6,15
2018-10-09,2024,63.0,15
2018-10-09,2025,62.8,15
2018-10-10,2019,57.8,21
2018-10-10,2020,59.1,19
2018-10-10,2021,60.5,17
2018-10-10,2022,61.85,16
2018-10-10,2023,62.6,15
2018-10-10,2024,63.0,15
2018-10-10,2025,62.8,15
2018-10-11,2019,57.8,21
2018-10-11,2020,59.1,19
2018-10-11,2021,60.5,17
2018-10-11,2022,61.85,16
2018-10-11,2023,62.6,15
2018-10-11,2024,63.0,15
2018-10-11,2025,62.8,15
2018-10-15,2019,57.85,19
2018-10-15,2020,59.55,17
2018-10-15,2021,60.85,15
2018-10-15,2022,62.0,14
2018-10-15,2023,62.6,13
2018-10-15,2024,62.2,13
2018-10-15,2025,61.2,13
2018-10-16,2019,57.85,19
2018-10-16,2020,59.55,17
2018-10-16,2021,60.85,15
2018-10-16,2022,62.0,14
2018-10-16,2023,62.6,13
2018-10-16,2024,62.2,13
2018-10-16,2025,61.2,13
2018-10-17,2019,57.85,19
2018-10-17,2020,59.55,17
2018-10-17,2021,60.85,15
2018-10-17,2022,62.0,14
2018-10-17,2023,62.6,13
2018-10-17,2024,62.2,13
2018-10-17,2025,61.2,13
2018-10-18,2019,57.38,18
2018-10-18,2020,59.03,16
2018-10-18,2021,60.68,14
2018-10-18,2022,62.0,13
2018-10-18,2023,61.25,12
2018-10-18,2024,61.05,12
2018-10-18,2025,60.55,12
2018-10-19,2019,56.9,19
2018-10-19,2020,58.8,16
2018-10-19,2021,60.5,14
2018-10-19,2022,61.85,13
2018-10-19,2023,61.25,12
2018-10-19,2024,61.05,12
2018-10-19,2025,60.55,12
2018-10-22,2019,56.85,20
2018-10-22,2020,58.5,17
2018-10-22,2021,60.5,15
2018-10-22,2022,61.93,14
2018-10-22,2023,62.6,13
2018-10-22,2024,62.2,13
2018-10-22,2025,61.2,13
2018-10-23,2019,56.85,20
2018-10-23,2020,58.5,17
2018-10-23,2021,60.5,15
2018-10-23,2022,61.93,14
2018-10-23,2023,62.6,13
2018-10-23,2024,62.2,13
2018-10-23,2025,61.2,13
2018-10-24,2019,56.85,20
2018-10-24,2020,58.5,17
2018-10-24,2021,60.5,15
2018-10-24,2022,61.93,14
2018-10-24,2023,62.6,13
2018-10-24,2024,62.2,13
2018-10-24,2025,61.2,13
2018-10-25,2019,56.85,22
2018-10-25,2020,58.5,19
2018-10-25,2021,60.5,17
2018-10-25,2022,61.85,15
2018-10-25,2023,62.45,14
2018-10-25,2024,62.75,14
2018-10-25,2025,62.45,14
2018-10-26,2019,56.8,23
2018-10-26,2020,58.6,20
2018-10-26,2021,60.5,18
2018-10-26,2022,61.93,16
2018-10-26,2023,62.6,15
2018-10-26,2024,62.2,15
2018-10-26,2025,61.2,15
2018-10-29,2019,56.85,22
2018-10-29,2020,58.6,20
2018-10-29,2021,60.5,18
2018-10-29,2022,61.93,16
2018-10-29,2023,62.6,15
2018-10-29,2024,62.2,15
2018-10-29,2025,61.2,15
2018-10-30,2019,56.85,22
2018-10-30,2020,58.55,20
2018-10-30,2021,60.35,18
2018-10-30,2022,61.78,16
2018-10-30,2023,62.6,15
2018-10-30,2024,62.2,15
2018-10-30,2025,61.2,15
2018-10-31,2019,56.85,22
2018-10-31,2020,58.55,20
2018-10-31,2021,60.35,18
2018-10-31,2022,61.78,16
2018-10-31,2023,62.6,15
2018-10-31,2024,62.2,15
2018-10-31,2025,61.2,15
2018-11-01,2019,56.4,22
2018-11-01,2020,58.55,20
2018-11-01,2021,60.35,18
2018-11-01,2022,61.78,16
2018-11-01,2023,62.6,15
2018-11-01,2024,62.2,15
2018-11-01,2025,61.2,15
2018-11-05,2019,56.0,21
2018-11-05,2020,58.4,19
2018-11-05,2021,60.2,17
2018-11-05,2022,61.7,15
2018-11-05,2023,62.45,14
2018-11-05,2024,62.1,14
2018-11-05,2025,60.6,14
2018-11-06,2019,56.4,22
2018-11-06,2020,58.4,19
2018-11-06,2021,60.2,17
2018-11-06,2022,61.7,15
2018-11-06,2023,62.45,14
2018-11-06,2024,62.1,14
2018-11-06,2025,60.6,14
2018-11-07,2019,56.4,22
2018-11-07,2020,58.4,19
2018-11-07,2021,60.2,17
2018-11-07,2022,61.7,15
2018-11-07,2023,62.45,14
2018-11-07,2024,62.1,14
2018-11-07,2025,60.6,14
2018-11-08,2019,56.85,22
2018-11-08,2020,58.7,19
2018-11-08,2021,60.5,17
2018-11-08,2022,61.78,16
2018-11-08,2023,62.6,15
2018-11-08,2024,62.2,15
2018-11-08,2025,61.2,15
2018-11-09,2019,56.45,22
2018-11-09,2020,58.7,19
2018-11-09,2021,60.5,17
2018-11-09,2022,61.78,16
2018-11-09,2023,62.6,15
2018-11-09,2024,62.2,15
2018-11-09,2025,61.2,15
2018-11-12,2019,56.45,22
2018-11-12,2020,58.4,19
2018-11-12,2021,60.2,17
2018-11-12,2022,61.5,16
2018-11-12,2023,62.3,15
2018-11-12,2024,62.0,15
2018-11-12,2025,60.0,15
2018-11-13,2019,56.95,22
2018-11-13,2020,58.7,19
2018-11-13,2021,60.2,17
2018-11-13,2022,61.5,16
2018-11-13,2023,62.3,15
2018-11-13,2024,62.0,15
2018-11-13,2025,60.0,15
2018-11-14,2019,56.9,23
2018-11-14,2020,58.9,20
2018-11-14,2021,60.35,18
2018-11-14,2022,61.7,17
2018-11-14,2023,62.45,16
2018-11-14,2024,62.0,15
2018-11-14,2025,60.0,15
2018-11-16,2019,56.95,24
2018-11-16,2020,59.1,21
2018-11-16,2021,60.2,19
2018-11-16,2022,61.7,17
2018-11-16,2023,62.45,16
2018-11-16,2024,62.0,15
2018-11-16,2025,60.0,15
2018-11-19,2019,57.0,23
2018-11-19,2020,59.1,21
2018-11-19,2021,60.2,19
2018-11-19,2022,61.7,17
2018-11-19,2023,62.45,16
2018-11-19,2024,62.0,15
2018-11-19,2025,60.0,15
2018-11-20,2019,57.0,23
2018-11-20,2020,59.1,21
2018-11-20,2021,60.2,19
2018-11-20,2022,61.7,17
2018-11-20,2023,62.45,16
2018-11-20,2024,62.0,15
2018-11-20,2025,60.0,15
2018-11-21,2019,57.0,23
2018-11-21,2020,59.1,21
2018-11-21,2021,60.1,19
2018-11-21,2022,61.6,17
2018-11-21,2023,62.45,16
2018-11-21,2024,62.0,15
2018-11-21,2025,60.0,15
2018-11-22,2019,57.13,22
2018-11-22,2020,59.55,20
2018-11-22,2021,60.1,18
2018-11-22,2022,61.45,16
2018-11-22,2023,62.3,15
2018-11-22,2024,61.0,14
2018-11-22,2025,59.95,14
2018-11-23,2019,57.13,22
2018-11-23,2020,59.55,20
2018-11-23,2021,60.1,18
2018-11-23,2022,61.45,16
2018-11-23,2023,62.3,15
2018-11-23,2024,61.0,14
2018-11-23,2025,59.95,14
2018-11-26,2019,57.03,22
2018-11-26,2020,59.55,20
2018-11-26,2021,60.15,18
2018-11-26,2022,61.65,16
2018-11-26,2023,62.5,15
2018-11-26,2024,61.0,14
2018-11-26,2025,59.95,14
2018-11-27,2019,57.03,22
2018-11-27,2020,59.55,20
2018-11-27,2021,60.15,18
2018-11-27,2022,61.65,16
2018-11-27,2023,62.5,15
2018-11-27,2024,61.0,14
2018-11-27,2025,59.95,14
2018-11-28,2019,57.03,22
2018-11-28,2020,59.55,20
2018-11-28,2021,60.15,18
2018-11-28,2022,61.65,16
2018-11-28,2023,62.5,15
2018-11-28,2024,61.0,14
2018-11-28,2025,59.95,14
2018-11-29,2019,57.03,22
2018-11-29,2020,59.55,20
2018-11-29,2021,60.15,18
2018-11-29,2022,61.65,16
2018-11-29,2023,62.5,15
2018-11-29,2024,61.0,14
2018-11-29,2025,59.95,14
2018-11-30,2019,57.03,24
2018-11-30,2020,58.9,22
2018-11-30,2021,60.1,19
2018-11-30,2022,61.6,17
2018-11-30,2023,62.4,16
2018-11-30,2024,62.0,15
2018-11-30,2025,60.0,15
2018-12-03,2019,57.03,24
2018-12-03,2020,58.9,22
2018-12-03,2021,60.1,19
2018-12-03,2022,61.6,17
2018-12-03,2023,62.4,16
2018-12-03,2024,62.0,15
2018-12-03,2025,60.0,15
2018-12-04,2019,57.03,24
2018-12-04,2020,58.9,22
2018-12-04,2021,60.1,19
2018-12-04,2022,61.6,17
2018-12-04,2023,62.4,16
2018-12-04,2024,62.0,15
2018-12-04,2025,60.0,15
2018-12-05,2019,56.5,24
2018-12-05,2020,58.7,23
2018-12-05,2021,60.1,19
2018-12-05,2022,61.6,17
2018-12-05,2023,62.4,16
2018-12-05,2024,62.0,15
2018-12-05,2025,60.0,15
2018-12-06,2019,56.5,24
2018-12-06,2020,58.7,23
2018-12-06,2021,60.1,19
2018-12-06,2022,61.6,17
2018-12-06,2023,62.4,16
2018-12-06,2024,62.0,15
2018-12-06,2025,60.0,15
2018-12-07,2019,56.5,24
2018-12-07,2020,58.7,23
2018-12-07,2021,60.1,19
2018-12-07,2022,61.6,17
2018-12-07,2023,62.4,16
2018-12-07,2024,62.0,15
2018-12-07,2025,60.0,15
2018-12-10,2019,56.0,22
2018-12-10,2020,58.7,21
2018-12-10,2021,60.1,17
2018-12-10,2022,61.6,15
2018-12-10,2023,62.4,14
2018-12-10,2024,62.0,13
2018-12-10,2025,60.0,13
2018-12-11,2019,56.0,23
2018-12-11,2020,58.9,22
2018-12-11,2021,60.15,18
2018-12-11,2022,61.5,16
2018-12-11,2023,62.3,15
2018-12-11,2024,61.0,14
2018-12-11,2025,59.58,14
2018-12-12,2019,56.0,23
2018-12-12,2020,58.9,22
2018-12-12,2021,60.15,18
2018-12-12,2022,61.5,16
2018-12-12,2023,62.3,15
2018-12-12,2024,61.0,14
2018-12-12,2025,59.58,14
2018-12-13,2019,56.0,23
2018-12-13,2020,58.9,22
2018-12-13,2021,60.15,18
2018-12-13,2022,61.5,16
2018-12-13,2023,62.3,15
2018-12-13,2024,61.0,14
2018-12-13,2025,59.58,14
2018-12-14,2019,56.4,23
2018-12-14,2020,58.9,22
2018-12-14,2021,60.15,18
2018-12-14,2022,61.5,16
2018-12-14,2023,62.3,15
2018-12-14,2024,61.0,14
2018-12-14,2025,59.58,14
2018-12-17,2019,56.2,24
2018-12-17,2020,58.65,22
2018-12-17,2021,60.15,18
2018-12-17,2022,61.3,17
2018-12-17,2023,61.53,16
2018-12-17,2024,60.0,15
2018-12-17,2025,59.9,15
2018-12-18,2019,56.2,24
2018-12-18,2020,58.65,22
2018-12-18,2021,60.1,19
2018-12-18,2022,60.9,18
2018-12-18,2023,61.0,17
2018-12-18,2024,60.5,16
2018-12-18,2025,59.95,16
2018-12-19,2019,56.2,24
2018-12-19,2020,58.65,22
2018-12-19,2021,60.1,19
2018-12-19,2022,60.9,18
2018-12-19,2023,61.0,17
2018-12-19,2024,60.5,16
2018-12-19,2025,59.95,16
2018-12-20,2019,56.2,24
2018-12-20,2020,58.65,22
2018-12-20,2021,60.1,19
2018-12-20,2022,60.9,18
2018-12-20,2023,61.0,17
2018-12-20,2024,60.5,16
2018-12-20,2025,59.95,16
2018-12-21,2019,56.4,23
2018-12-21,2020,58.6,21
2018-12-21,2021,60.05,18
2018-12-21,2022,60.5,17
2018-12-21,2023,60.88,16
2018-12-21,2024,60.0,15
2018-12-21,2025,59.9,15
2018-12-24,2019,56.0,23
2018-12-24,2020,58.6,21
2018-12-24,2021,60.05,18
2018-12-24,2022,60.5,17
2018-12-24,2023,60.88,16
2018-12-24,2024,60.0,15
2018-12-24,2025,59.9,15
2018-12-26,2019,56.0,23
2018-12-26,2020,58.6,21
2018-12-26,2021,60.05,18
2018-12-26,2022,60.5,17
2018-12-26,2023,60.88,16
2018-12-26,2024,60.0,15
2018-12-26,2025,59.9,15
2018-12-27,2019,56.0,23
2018-12-27,2020,58.6,21
2018-12-27,2021,60.05,18
2018-12-27,2022,60.5,17
2018-12-27,2023,60.88,16
2018-12-27,2024,60.0,15
2018-12-27,2025,59.9,15
2018-12-28,2019,56.4,23
2018-12-28,2020,58.6,21
2018-12-28,2021,60.05,18
2018-12-28,2022,60.5,17
2018-12-28,2023,60.88,16
2018-12-28,2024,60.0,15
2018-12-28,2025,59.9,15
2018-12-31,2019,56.4,23
2018-12-31,2020,58.6,21
2018-12-31,2021,60.05,18
2018-12-31,2022,60.5,17
2018-12-31,2023,60.88,16
2018-12-31,2024,60.0,15
2018-12-31,2025,59.9,15
2019-01-02,2019,56.4,23
2019-01-02,2020,58.6,21
2019-01-02,2021,60.05,18
2019-01-02,2022,60.5,17
2019-01-02,2023,60.88,16
2019-01-02,2024,60.0,15
2019-01-02,2025,59.9,15
2019-01-03,2019,56.4,23
2019-01-03,2020,58.6,21
2019-01-03,2021,60.05,18
2019-01-03,2022,60.5,17
2019-01-03,2023,60.88,16
2019-01-03,2024,60.0,15
2019-01-03,2025,59.9,15
2019-01-04,2019,56.7,24
2019-01-04,2020,58.65,22
2019-01-04,2021,60.0,19
2019-01-04,2022,60.5,17
2019-01-04,2023,60.88,16
2019-01-04,2024,60.0,15
2019-01-04,2025,59.9,15
2019-01-07,2019,56.7,22
2019-01-07,2020,58.5,20
2019-01-07,2021,60.0,17
2019-01-07,2022,60.5,15
2019-01-07,2023,60.88,14
2019-01-07,2024,60.5,14
2019-01-07,2025,59.95,14
2019-01-08,2019,56.7,22
2019-01-08,2020,58.5,20
2019-01-08,2021,60.0,17
2019-01-08,2022,60.5,15
2019-01-08,2023,60.88,14
2019-01-08,2024,60.5,14
2019-01-08,2025,59.95,14
2019-01-09,2019,56.7,22
2019-01-09,2020,58.5,20
2019-01-09,2021,60.0,17
2019-01-09,2022,60.5,15
2019-01-09,2023,60.88,14
2019-01-09,2024,60.5,14
2019-01-09,2025,59.95,14
2019-01-10,2019,57.0,21
