survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes,dlsp_sgs_pct_pib,dlsp_sgs_yoy_pp,dlsp_sgs_data_obs,dlsp_divulgacao_aprox
2022-02-14,2024,67.0,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-14,2025,69.65,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-15,2022,62.2,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-15,2023,65.22,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-15,2024,68.45,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-15,2025,72.3,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-16,2022,62.2,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-16,2023,65.22,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-16,2024,68.45,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-16,2025,72.3,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-17,2022,62.2,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-17,2023,65.22,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-17,2024,68.45,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-17,2025,72.3,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-18,2022,60.8,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-18,2023,63.8,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-18,2024,65.9,10,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-18,2025,67.3,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-21,2022,59.6,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-21,2023,62.6,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-21,2024,64.85,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-21,2025,67.0,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-22,2022,59.8,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-22,2023,62.6,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-22,2024,64.85,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-22,2025,67.0,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-23,2022,59.8,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-23,2023,62.6,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-23,2024,64.85,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-23,2025,67.0,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-24,2022,59.97,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-24,2023,63.1,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-24,2024,64.62,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-24,2025,66.4,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-02-25,2022,60.35,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-02-25,2023,63.85,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-02-25,2024,65.16,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-02-25,2025,68.0,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-02,2022,60.35,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-02,2023,63.85,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-02,2024,65.7,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-02,2025,66.28,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-03,2022,60.2,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-03,2023,63.85,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-03,2024,65.7,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-03,2025,66.28,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-04,2022,60.5,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-04,2023,63.925,8,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-04,2024,65.4,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-04,2025,65.9,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-07,2022,60.9919,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-07,2023,64.4,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-07,2024,65.7,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-07,2025,66.955,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-08,2022,61.6169,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-08,2023,64.5,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-08,2024,65.1,3,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-08,2025,64.65,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-09,2022,60.9919,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-09,2023,64.25,6,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-09,2024,65.1,3,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-09,2025,64.65,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-10,2022,60.9919,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-10,2023,64.25,8,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-10,2024,64.4,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-10,2025,65.9,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-11,2022,60.5,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-11,2023,64.5,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-11,2024,65.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-11,2025,67.0,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-14,2022,60.5,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-14,2023,64.0,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-14,2024,65.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-14,2025,67.0,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-15,2022,60.5,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-15,2023,64.0,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-15,2024,65.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-15,2025,67.0,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-16,2022,60.4,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-16,2023,64.0,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-16,2024,65.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-16,2025,67.0,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-17,2022,60.5,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-17,2023,64.5,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-17,2024,65.56,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-17,2025,66.0,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-18,2022,59.97,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-18,2023,62.2,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-18,2024,62.4,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-18,2025,63.4,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-21,2022,59.97,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-21,2023,62.2,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-21,2024,62.4,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-21,2025,63.4,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-22,2022,59.97,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-22,2023,62.2,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-22,2024,62.4,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-22,2025,63.4,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-23,2022,59.97,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-23,2023,62.2,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-23,2024,62.4,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-23,2025,63.4,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-24,2022,60.9399,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-24,2023,63.55,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-24,2024,65.0,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-24,2025,64.65,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-25,2022,60.9,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-25,2023,64.6,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-25,2024,67.5,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-25,2025,69.2,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-28,2022,60.5156,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-28,2023,64.6,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-28,2024,66.79,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-28,2025,68.2,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-29,2022,60.5156,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-29,2023,64.6,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-29,2024,66.79,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-29,2025,68.2,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-30,2022,60.5156,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-30,2023,64.6,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-30,2024,66.79,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-30,2025,68.2,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-03-31,2022,60.3,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-03-31,2023,64.6,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-03-31,2024,66.79,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-03-31,2025,69.15,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-01,2022,60.5,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-01,2023,63.5,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-01,2024,64.65,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-01,2025,65.4,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-04,2022,60.8872,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-04,2023,64.0,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-04,2024,65.1,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-04,2025,65.9,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-05,2022,60.6936,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-05,2023,63.635,8,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-05,2024,63.55,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-05,2025,64.65,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-06,2022,60.6936,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-06,2023,63.635,8,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-06,2024,63.55,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-06,2025,64.65,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-07,2022,60.6936,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-07,2023,63.635,8,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-07,2024,63.55,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-07,2025,64.65,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-08,2022,60.86,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-08,2023,64.9485,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-08,2024,68.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-08,2025,69.99,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-11,2022,60.4,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-11,2023,64.7,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-11,2024,68.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-11,2025,69.99,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-12,2022,60.5,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-12,2023,64.87,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-12,2024,68.155,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-12,2025,70.68,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-13,2022,60.5,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-13,2023,64.87,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-13,2024,68.155,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-13,2025,70.68,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-14,2022,60.27,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-14,2023,64.1,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-14,2024,67.5,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-14,2025,69.8,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-18,2022,60.27,4,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-18,2023,63.55,3,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-18,2024,65.91,3,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-18,2025,68.955,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-19,2022,60.3,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-19,2023,63.55,3,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-19,2024,65.91,3,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-19,2025,68.955,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-20,2022,60.3,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-20,2023,63.55,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-20,2024,65.1,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-20,2025,66.755,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-22,2022,60.2,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-22,2023,63.55,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-22,2024,65.0,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-22,2025,65.415,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-25,2022,60.3,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-25,2023,63.55,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-25,2024,64.525,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-25,2025,64.93,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-26,2022,60.3,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-26,2023,63.55,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-26,2024,64.525,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-26,2025,64.93,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-27,2022,60.25,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-27,2023,63.775,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-27,2024,65.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-27,2025,65.415,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-28,2022,60.3,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-28,2023,64.0736,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-28,2024,65.0,7,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-28,2025,65.89,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-04-29,2022,60.4409,14,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-04-29,2023,65.1,13,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-04-29,2024,66.56,11,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-04-29,2025,69.0283,10,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-02,2022,60.9,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-02,2023,65.82,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-02,2024,69.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-02,2025,71.5033,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-03,2022,60.7,12,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-03,2023,65.1,11,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-03,2024,69.0,9,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-03,2025,71.5033,8,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-04,2022,60.5,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-04,2023,64.55,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-04,2024,67.05,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-04,2025,71.8,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-05,2022,60.4,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-05,2023,64.0,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-05,2024,67.05,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-05,2025,71.8,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-06,2022,60.25,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-06,2023,63.5,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-06,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-06,2025,66.8,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-09,2022,60.25,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-09,2023,63.5,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-09,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-09,2025,66.8,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-10,2022,60.3,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-10,2023,63.525,6,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-10,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-10,2025,66.8,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-11,2022,60.3,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-11,2023,63.525,6,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-11,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-11,2025,66.8,4,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-12,2022,60.25,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-12,2023,63.9,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-12,2024,65.535,6,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-12,2025,66.35,5,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-13,2022,59.85,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-13,2023,64.365,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-13,2024,65.535,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-13,2025,66.35,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-16,2022,59.85,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-16,2023,64.365,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-16,2024,65.535,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-16,2025,66.35,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-17,2022,59.8,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-17,2023,64.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-17,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-17,2025,66.35,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-18,2022,59.8,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-18,2023,64.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-18,2024,65.0,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-18,2025,66.35,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-19,2022,59.45,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-19,2023,63.2,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-19,2024,64.65,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-19,2025,65.9,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-20,2022,59.1,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-20,2023,63.6,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-20,2024,65.05,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-20,2025,68.67,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-23,2022,59.1,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-23,2023,63.6,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-23,2024,65.05,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-23,2025,68.67,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-24,2022,60.0,9,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-24,2023,64.0,9,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-24,2024,65.85,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-24,2025,68.5,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-25,2022,60.04,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-25,2023,64.05,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-25,2024,65.85,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-25,2025,68.5,7,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-26,2022,60.0,11,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-26,2023,63.85,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-26,2024,65.8,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-26,2025,69.97,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-27,2022,60.15,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-27,2023,63.6,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-27,2024,64.6,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-27,2025,64.33,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-30,2022,60.15,8,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-30,2023,63.6,7,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-30,2024,64.2,5,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-30,2025,63.5,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-05-31,2022,60.3,7,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-05-31,2023,62.8,6,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-05-31,2024,62.2,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-05-31,2025,61.83,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-01,2022,59.65,6,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-01,2023,62.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-01,2024,62.2,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-01,2025,61.83,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-02,2022,59.0,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-02,2023,62.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-02,2024,62.2,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-02,2025,61.83,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-03,2022,60.2,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-03,2023,63.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-03,2024,63.5,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-03,2025,64.2,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-06,2022,59.55,4,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-06,2023,62.0,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-06,2024,62.7,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-06,2025,61.1,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-07,2022,60.2,3,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-07,2023,63.0,3,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-07,2024,64.0,3,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-07,2025,61.1,2,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-08,2022,59.55,4,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-08,2023,61.8,4,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-08,2024,63.25,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-08,2025,64.2,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-09,2022,60.2,5,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-09,2023,61.0,5,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-09,2024,63.25,4,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-09,2025,64.2,3,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-10,2022,59.591,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-10,2023,62.1255,10,60.43,4.299999999999997,2023-12-01,2024-05-01
2022-06-10,2024,63.75,8,61.3,0.8699999999999974,2024-12-01,2025-05-01
2022-06-10,2025,65.389,6,65.24,3.9399999999999977,2025-12-01,2026-05-01
2022-06-13,2022,59.591,10,56.13,1.0200000000000031,2022-12-01,2023-05-01
2022-06-13,2023,63.2509,9,60.43,4.299999999999997,2023-12-01,2024-05-01
