survey_date;ipca_focus_ano_pct;ipca_year_ref;ipca_focus_ano_nresp;ipca_ibge_acum_ano_dez_pct;erro_prev_menos_real_pp;meta_centro;meta_inferior;meta_superior;desancoragem_centro;desancoragem_absoluta
2020-03-30;2,63;2020;54,0;;;4,0;2,5;5,5;-1,37;1,37
2020-03-31;2,56;2020;52,0;;;4,0;2,5;5,5;-1,44;1,44
2020-04-01;2,66;2020;50,0;;;4,0;2,5;5,5;-1,3399999999999999;1,3399999999999999
2020-04-02;2,6;2020;50,0;;;4,0;2,5;5,5;-1,4;1,4
2020-04-03;2,44;2020;48,0;;;4,0;2,5;5,5;-1,56;1,56
2020-04-06;2,48;2020;46,0;;;4,0;2,5;5,5;-1,52;1,52
2020-04-07;2,5;2020;50,0;;;4,0;2,5;5,5;-1,5;1,5
2020-04-08;2,48;2020;54,0;;;4,0;2,5;5,5;-1,52;1,52
2020-04-09;2,35;2020;62,0;;;4,0;2,5;5,5;-1,65;1,65
2020-04-13;2,47;2020;53,0;;;4,0;2,5;5,5;-1,5299999999999998;1,5299999999999998
2020-04-14;2,3;2020;49,0;;;4,0;2,5;5,5;-1,7000000000000002;1,7000000000000002
2020-04-15;2,26;2020;50,0;;;4,0;2,5;5,5;-1,7400000000000002;1,7400000000000002
2020-04-16;2,25;2020;55,0;;;4,0;2,5;5,5;-1,75;1,75
2020-04-17;2,19;2020;78,0;;;4,0;2,5;5,5;-1,81;1,81
2020-04-20;2,18;2020;79,0;;;4,0;2,5;5,5;-1,8199999999999998;1,8199999999999998
2020-04-22;2,11;2020;73,0;;;4,0;2,5;5,5;-1,8900000000000001;1,8900000000000001
2020-04-23;2,11;2020;78,0;;;4,0;2,5;5,5;-1,8900000000000001;1,8900000000000001
2020-04-24;2,1;2020;78,0;;;4,0;2,5;5,5;-1,9;1,9
2020-04-27;2,05;2020;40,0;;;4,0;2,5;5,5;-1,9500000000000002;1,9500000000000002
2020-04-28;1,96;2020;40,0;;;4,0;2,5;5,5;-2,04;2,04
2020-04-29;1,9;2020;47,0;;;4,0;2,5;5,5;-2,1;2,1
2020-04-30;1,82;2020;83,0;;;4,0;2,5;5,5;-2,1799999999999997;2,1799999999999997
2020-05-04;1,81;2020;84,0;;;4,0;2,5;5,5;-2,19;2,19
2020-05-05;1,84;2020;83,0;;;4,0;2,5;5,5;-2,16;2,16
2020-05-06;1,78;2020;78,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-05-07;1,78;2020;76,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-05-08;1,64;2020;48,0;;;4,0;2,5;5,5;-2,3600000000000003;2,3600000000000003
2020-05-11;1,58;2020;53,0;;;4,0;2,5;5,5;-2,42;2,42
2020-05-12;1,58;2020;53,0;;;4,0;2,5;5,5;-2,42;2,42
2020-05-13;1,58;2020;55,0;;;4,0;2,5;5,5;-2,42;2,42
2020-05-14;1,59;2020;56,0;;;4,0;2,5;5,5;-2,41;2,41
2020-05-15;1,58;2020;52,0;;;4,0;2,5;5,5;-2,42;2,42
2020-05-18;1,6;2020;44,0;;;4,0;2,5;5,5;-2,4;2,4
2020-05-19;1,59;2020;44,0;;;4,0;2,5;5,5;-2,41;2,41
2020-05-20;1,62;2020;40,0;;;4,0;2,5;5,5;-2,38;2,38
2020-05-21;1,68;2020;42,0;;;4,0;2,5;5,5;-2,3200000000000003;2,3200000000000003
2020-05-22;1,53;2020;48,0;;;4,0;2,5;5,5;-2,4699999999999998;2,4699999999999998
2020-05-25;1,57;2020;50,0;;;4,0;2,5;5,5;-2,4299999999999997;2,4299999999999997
2020-05-26;1,55;2020;56,0;;;4,0;2,5;5,5;-2,45;2,45
2020-05-27;1,54;2020;58,0;;;4,0;2,5;5,5;-2,46;2,46
2020-05-28;1,55;2020;57,0;;;4,0;2,5;5,5;-2,45;2,45
2020-05-29;1,65;2020;40,0;;;4,0;2,5;5,5;-2,35;2,35
2020-06-01;1,55;2020;41,0;;;4,0;2,5;5,5;-2,45;2,45
2020-06-02;1,54;2020;42,0;;;4,0;2,5;5,5;-2,46;2,46
2020-06-03;1,53;2020;40,0;;;4,0;2,5;5,5;-2,4699999999999998;2,4699999999999998
2020-06-04;1,5;2020;39,0;;;4,0;2,5;5,5;-2,5;2,5
2020-06-05;1,53;2020;49,0;;;4,0;2,5;5,5;-2,4699999999999998;2,4699999999999998
2020-06-08;1,53;2020;46,0;;;4,0;2,5;5,5;-2,4699999999999998;2,4699999999999998
2020-06-09;1,52;2020;54,0;;;4,0;2,5;5,5;-2,48;2,48
2020-06-10;1,56;2020;60,0;;;4,0;2,5;5,5;-2,44;2,44
2020-06-12;1,57;2020;92,0;;;4,0;2,5;5,5;-2,4299999999999997;2,4299999999999997
2020-06-15;1,56;2020;85,0;;;4,0;2,5;5,5;-2,44;2,44
2020-06-16;1,56;2020;83,0;;;4,0;2,5;5,5;-2,44;2,44
2020-06-17;1,56;2020;77,0;;;4,0;2,5;5,5;-2,44;2,44
2020-06-18;1,6;2020;74,0;;;4,0;2,5;5,5;-2,4;2,4
2020-06-19;1,55;2020;32,0;;;4,0;2,5;5,5;-2,45;2,45
2020-06-22;1,63;2020;30,0;;;4,0;2,5;5,5;-2,37;2,37
2020-06-23;1,66;2020;33,0;;;4,0;2,5;5,5;-2,34;2,34
2020-06-24;1,65;2020;34,0;;;4,0;2,5;5,5;-2,35;2,35
2020-06-25;1,62;2020;40,0;;;4,0;2,5;5,5;-2,38;2,38
2020-06-26;1,69;2020;50,0;;;4,0;2,5;5,5;-2,31;2,31
2020-06-29;1,7;2020;52,0;;;4,0;2,5;5,5;-2,3;2,3
2020-06-30;1,72;2020;52,0;;;4,0;2,5;5,5;-2,2800000000000002;2,2800000000000002
2020-07-01;1,69;2020;53,0;;;4,0;2,5;5,5;-2,31;2,31
2020-07-02;1,71;2020;52,0;;;4,0;2,5;5,5;-2,29;2,29
2020-07-03;1,69;2020;42,0;;;4,0;2,5;5,5;-2,31;2,31
2020-07-06;1,7;2020;50,0;;;4,0;2,5;5,5;-2,3;2,3
2020-07-07;1,7;2020;54,0;;;4,0;2,5;5,5;-2,3;2,3
2020-07-08;1,71;2020;53,0;;;4,0;2,5;5,5;-2,29;2,29
2020-07-09;1,71;2020;47,0;;;4,0;2,5;5,5;-2,29;2,29
2020-07-10;1,72;2020;60,0;;;4,0;2,5;5,5;-2,2800000000000002;2,2800000000000002
2020-07-13;1,72;2020;60,0;;;4,0;2,5;5,5;-2,2800000000000002;2,2800000000000002
2020-07-14;1,74;2020;55,0;;;4,0;2,5;5,5;-2,26;2,26
2020-07-15;1,74;2020;64,0;;;4,0;2,5;5,5;-2,26;2,26
2020-07-16;1,74;2020;67,0;;;4,0;2,5;5,5;-2,26;2,26
2020-07-17;1,78;2020;53,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-07-20;1,79;2020;45,0;;;4,0;2,5;5,5;-2,21;2,21
2020-07-21;1,76;2020;47,0;;;4,0;2,5;5,5;-2,24;2,24
2020-07-22;1,73;2020;39,0;;;4,0;2,5;5,5;-2,27;2,27
2020-07-23;1,73;2020;49,0;;;4,0;2,5;5,5;-2,27;2,27
2020-07-24;1,66;2020;85,0;;;4,0;2,5;5,5;-2,34;2,34
2020-07-27;1,65;2020;88,0;;;4,0;2,5;5,5;-2,35;2,35
2020-07-28;1,65;2020;88,0;;;4,0;2,5;5,5;-2,35;2,35
2020-07-29;1,64;2020;88,0;;;4,0;2,5;5,5;-2,3600000000000003;2,3600000000000003
2020-07-30;1,62;2020;88,0;;;4,0;2,5;5,5;-2,38;2,38
2020-07-31;1,6;2020;77,0;;;4,0;2,5;5,5;-2,4;2,4
2020-08-03;1,61;2020;75,0;;;4,0;2,5;5,5;-2,3899999999999997;2,3899999999999997
2020-08-04;1,6;2020;74,0;;;4,0;2,5;5,5;-2,4;2,4
2020-08-05;1,6;2020;74,0;;;4,0;2,5;5,5;-2,4;2,4
2020-08-06;1,6;2020;69,0;;;4,0;2,5;5,5;-2,4;2,4
2020-08-07;1,65;2020;39,0;;;4,0;2,5;5,5;-2,35;2,35
2020-08-10;1,66;2020;42,0;;;4,0;2,5;5,5;-2,34;2,34
2020-08-11;1,65;2020;46,0;;;4,0;2,5;5,5;-2,35;2,35
2020-08-12;1,63;2020;49,0;;;4,0;2,5;5,5;-2,37;2,37
2020-08-13;1,63;2020;53,0;;;4,0;2,5;5,5;-2,37;2,37
2020-08-14;1,68;2020;60,0;;;4,0;2,5;5,5;-2,3200000000000003;2,3200000000000003
2020-08-17;1,7;2020;59,0;;;4,0;2,5;5,5;-2,3;2,3
2020-08-18;1,7;2020;63,0;;;4,0;2,5;5,5;-2,3;2,3
2020-08-19;1,7;2020;60,0;;;4,0;2,5;5,5;-2,3;2,3
2020-08-20;1,74;2020;61,0;;;4,0;2,5;5,5;-2,26;2,26
2020-08-21;1,78;2020;46,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-08-24;1,76;2020;50,0;;;4,0;2,5;5,5;-2,24;2,24
2020-08-25;1,78;2020;50,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-08-26;1,77;2020;53,0;;;4,0;2,5;5,5;-2,23;2,23
2020-08-27;1,78;2020;56,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-08-28;1,77;2020;75,0;;;4,0;2,5;5,5;-2,23;2,23
2020-08-31;1,8;2020;79,0;;;4,0;2,5;5,5;-2,2;2,2
2020-09-01;1,79;2020;72,0;;;4,0;2,5;5,5;-2,21;2,21
2020-09-02;1,79;2020;66,0;;;4,0;2,5;5,5;-2,21;2,21
2020-09-03;1,78;2020;62,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-09-04;1,78;2020;45,0;;;4,0;2,5;5,5;-2,2199999999999998;2,2199999999999998
2020-09-08;1,86;2020;43,0;;;4,0;2,5;5,5;-2,1399999999999997;2,1399999999999997
2020-09-09;1,9;2020;50,0;;;4,0;2,5;5,5;-2,1;2,1
2020-09-10;1,9;2020;61,0;;;4,0;2,5;5,5;-2,1;2,1
2020-09-11;1,95;2020;98,0;;;4,0;2,5;5,5;-2,05;2,05
2020-09-14;1,95;2020;100,0;;;4,0;2,5;5,5;-2,05;2,05
2020-09-15;1,95;2020;96,0;;;4,0;2,5;5,5;-2,05;2,05
2020-09-16;1,95;2020;92,0;;;4,0;2,5;5,5;-2,05;2,05
2020-09-17;1,96;2020;82,0;;;4,0;2,5;5,5;-2,04;2,04
2020-09-18;2,01;2020;45,0;;;4,0;2,5;5,5;-1,9900000000000002;1,9900000000000002
2020-09-21;2,05;2020;43,0;;;4,0;2,5;5,5;-1,9500000000000002;1,9500000000000002
2020-09-22;2,05;2020;41,0;;;4,0;2,5;5,5;-1,9500000000000002;1,9500000000000002
2020-09-23;2,06;2020;46,0;;;4,0;2,5;5,5;-1,94;1,94
2020-09-24;2,12;2020;47,0;;;4,0;2,5;5,5;-1,88;1,88
2020-09-25;2,27;2020;51,0;;;4,0;2,5;5,5;-1,73;1,73
2020-09-28;2,27;2020;51,0;;;4,0;2,5;5,5;-1,73;1,73
2020-09-29;2,24;2020;52,0;;;4,0;2,5;5,5;-1,7599999999999998;1,7599999999999998
2020-09-30;2,24;2020;46,0;;;4,0;2,5;5,5;-1,7599999999999998;1,7599999999999998
2020-10-01;2,23;2020;42,0;;;4,0;2,5;5,5;-1,77;1,77
2020-10-02;2,23;2020;38,0;;;4,0;2,5;5,5;-1,77;1,77
2020-10-05;2,32;2020;40,0;;;4,0;2,5;5,5;-1,6800000000000002;1,6800000000000002
2020-10-06;2,28;2020;45,0;;;4,0;2,5;5,5;-1,7200000000000002;1,7200000000000002
2020-10-07;2,32;2020;48,0;;;4,0;2,5;5,5;-1,6800000000000002;1,6800000000000002
2020-10-08;2,35;2020;47,0;;;4,0;2,5;5,5;-1,65;1,65
2020-10-09;2,64;2020;61,0;;;4,0;2,5;5,5;-1,3599999999999999;1,3599999999999999
2020-10-13;2,68;2020;61,0;;;4,0;2,5;5,5;-1,3199999999999998;1,3199999999999998
2020-10-14;2,67;2020;64,0;;;4,0;2,5;5,5;-1,33;1,33
2020-10-15;2,71;2020;67,0;;;4,0;2,5;5,5;-1,29;1,29
2020-10-16;2,76;2020;79,0;;;4,0;2,5;5,5;-1,2400000000000002;1,2400000000000002
2020-10-19;2,82;2020;59,0;;;4,0;2,5;5,5;-1,1800000000000002;1,1800000000000002
2020-10-20;2,8;2020;60,0;;;4,0;2,5;5,5;-1,2000000000000002;1,2000000000000002
2020-10-21;2,83;2020;60,0;;;4,0;2,5;5,5;-1,17;1,17
2020-10-22;2,85;2020;68,0;;;4,0;2,5;5,5;-1,15;1,15
2020-10-23;3,04;2020;96,0;;;4,0;2,5;5,5;-0,96;0,96
2020-10-26;3,06;2020;98,0;;;4,0;2,5;5,5;-0,94;0,94
2020-10-27;3,07;2020;96,0;;;4,0;2,5;5,5;-0,9300000000000002;0,9300000000000002
2020-10-28;3,08;2020;93,0;;;4,0;2,5;5,5;-0,9199999999999999;0,9199999999999999
2020-10-29;3,1;2020;88,0;;;4,0;2,5;5,5;-0,8999999999999999;0,8999999999999999
2020-10-30;3,14;2020;33,0;;;4,0;2,5;5,5;-0,8599999999999999;0,8599999999999999
2020-11-03;3,14;2020;35,0;;;4,0;2,5;5,5;-0,8599999999999999;0,8599999999999999
2020-11-04;3,15;2020;36,0;;;4,0;2,5;5,5;-0,8500000000000001;0,8500000000000001
2020-11-05;3,14;2020;39,0;;;4,0;2,5;5,5;-0,8599999999999999;0,8599999999999999
2020-11-06;3,27;2020;62,0;;;4,0;2,5;5,5;-0,73;0,73
2020-11-09;3,29;2020;66,0;;;4,0;2,5;5,5;-0,71;0,71
2020-11-10;3,3;2020;64,0;;;4,0;2,5;5,5;-0,7000000000000002;0,7000000000000002
2020-11-11;3,32;2020;64,0;;;4,0;2,5;5,5;-0,6800000000000002;0,6800000000000002
2020-11-12;3,34;2020;60,0;;;4,0;2,5;5,5;-0,6600000000000001;0,6600000000000001
2020-11-13;3,39;2020;41,0;;;4,0;2,5;5,5;-0,6099999999999999;0,6099999999999999
2020-11-16;3,41;2020;39,0;;;4,0;2,5;5,5;-0,5899999999999999;0,5899999999999999
2020-11-17;3,44;2020;43,0;;;4,0;2,5;5,5;-0,56;0,56
2020-11-18;3,45;2020;47,0;;;4,0;2,5;5,5;-0,5499999999999998;0,5499999999999998
2020-11-19;3,45;2020;59,0;;;4,0;2,5;5,5;-0,5499999999999998;0,5499999999999998
2020-11-20;3,53;2020;87,0;;;4,0;2,5;5,5;-0,4700000000000002;0,4700000000000002
2020-11-23;3,53;2020;91,0;;;4,0;2,5;5,5;-0,4700000000000002;0,4700000000000002
2020-11-24;3,54;2020;93,0;;;4,0;2,5;5,5;-0,45999999999999996;0,45999999999999996
2020-11-25;3,54;2020;92,0;;;4,0;2,5;5,5;-0,45999999999999996;0,45999999999999996
2020-11-26;3,56;2020;79,0;;;4,0;2,5;5,5;-0,43999999999999995;0,43999999999999995
2020-11-27;3,65;2020;45,0;;;4,0;2,5;5,5;-0,3500000000000001;0,3500000000000001
2020-11-30;3,75;2020;40,0;;;4,0;2,5;5,5;-0,25;0,25
2020-12-01;3,87;2020;51,0;;;4,0;2,5;5,5;-0,1299999999999999;0,1299999999999999
2020-12-02;4,13;2020;61,0;;;4,0;2,5;5,5;0,1299999999999999;0,1299999999999999
2020-12-03;4,17;2020;66,0;;;4,0;2,5;5,5;0,16999999999999993;0,16999999999999993
2020-12-04;4,25;2020;101,0;;;4,0;2,5;5,5;0,25;0,25
2020-12-07;4,25;2020;102,0;;;4,0;2,5;5,5;0,25;0,25
2020-12-08;4,37;2020;99,0;;;4,0;2,5;5,5;0,3700000000000001;0,3700000000000001
2020-12-09;4,37;2020;91,0;;;4,0;2,5;5,5;0,3700000000000001;0,3700000000000001
2020-12-10;4,37;2020;86,0;;;4,0;2,5;5,5;0,3700000000000001;0,3700000000000001
2020-12-11;4,37;2020;38,0;;;4,0;2,5;5,5;0,3700000000000001;0,3700000000000001
2020-12-14;4,44;2020;38,0;;;4,0;2,5;5,5;0,4400000000000004;0,4400000000000004
2020-12-15;4,45;2020;35,0;;;4,0;2,5;5,5;0,4500000000000002;0,4500000000000002
2020-12-16;4,45;2020;35,0;;;4,0;2,5;5,5;0,4500000000000002;0,4500000000000002
2020-12-17;4,45;2020;40,0;;;4,0;2,5;5,5;0,4500000000000002;0,4500000000000002
2020-12-18;4,43;2020;49,0;;;4,0;2,5;5,5;0,4299999999999997;0,4299999999999997
2020-12-21;4,42;2020;51,0;;;4,0;2,5;5,5;0,41999999999999993;0,41999999999999993
2020-12-22;4,39;2020;51,0;;;4,0;2,5;5,5;0,3899999999999997;0,3899999999999997
2020-12-23;4,39;2020;57,0;;;4,0;2,5;5,5;0,3899999999999997;0,3899999999999997
2020-12-24;4,39;2020;51,0;;;4,0;2,5;5,5;0,3899999999999997;0,3899999999999997
2020-12-28;4,36;2020;33,0;;;4,0;2,5;5,5;0,3600000000000003;0,3600000000000003
2020-12-29;4,36;2020;33,0;;;4,0;2,5;5,5;0,3600000000000003;0,3600000000000003
2020-12-30;4,38;2020;38,0;;;4,0;2,5;5,5;0,3799999999999999;0,3799999999999999
2020-12-31;4,38;2020;36,0;;;4,0;2,5;5,5;0,3799999999999999;0,3799999999999999
2021-01-04;3,32;2021;51,0;;;3,75;2,25;5,25;-0,43000000000000016;0,43000000000000016
2021-01-05;3,3;2021;46,0;;;3,75;2,25;5,25;-0,4500000000000002;0,4500000000000002
2021-01-06;3,29;2021;39,0;;;3,75;2,25;5,25;-0,45999999999999996;0,45999999999999996
2021-01-07;3,28;2021;36,0;;;3,75;2,25;5,25;-0,4700000000000002;0,4700000000000002
2021-01-08;3,35;2021;49,0;;;3,75;2,25;5,25;-0,3999999999999999;0,3999999999999999
2021-01-11;3,4;2021;51,0;;;3,75;2,25;5,25;-0,3500000000000001;0,3500000000000001
2021-01-12;3,4;2021;53,0;;;3,75;2,25;5,25;-0,3500000000000001;0,3500000000000001
2021-01-13;3,44;2021;61,0;;;3,75;2,25;5,25;-0,31000000000000005;0,31000000000000005
2021-01-14;3,49;2021;64,0;;;3,75;2,25;5,25;-0,2599999999999998;0,2599999999999998
2021-01-15;3,47;2021;99,0;;;3,75;2,25;5,25;-0,2799999999999998;0,2799999999999998
2021-01-18;3,49;2021;100,0;;;3,75;2,25;5,25;-0,2599999999999998;0,2599999999999998
2021-01-19;3,46;2021;100,0;;;3,75;2,25;5,25;-0,29000000000000004;0,29000000000000004
2021-01-20;3,45;2021;92,0;;;3,75;2,25;5,25;-0,2999999999999998;0,2999999999999998
2021-01-21;3,43;2021;85,0;;;3,75;2,25;5,25;-0,31999999999999984;0,31999999999999984
2021-01-22;3,6;2021;56,0;;;3,75;2,25;5,25;-0,1499999999999999;0,1499999999999999
2021-01-25;3,61;2021;46,0;;;3,75;2,25;5,25;-0,14000000000000012;0,14000000000000012
2021-01-26;3,66;2021;45,0;;;3,75;2,25;5,25;-0,08999999999999986;0,08999999999999986
2021-01-27;3,64;2021;46,0;;;3,75;2,25;5,25;-0,10999999999999988;0,10999999999999988
2021-01-28;3,64;2021;44,0;;;3,75;2,25;5,25;-0,10999999999999988;0,10999999999999988
2021-01-29;3,6;2021;40,0;;;3,75;2,25;5,25;-0,1499999999999999;0,1499999999999999
2021-02-01;3,62;2021;45,0;;;3,75;2,25;5,25;-0,1299999999999999;0,1299999999999999
2021-02-02;3,64;2021;46,0;;;3,75;2,25;5,25;-0,10999999999999988;0,10999999999999988
2021-02-03;3,64;2021;46,0;;;3,75;2,25;5,25;-0,10999999999999988;0,10999999999999988
2021-02-04;3,64;2021;47,0;;;3,75;2,25;5,25;-0,10999999999999988;0,10999999999999988
2021-02-05;3,66;2021;37,0;;;3,75;2,25;5,25;-0,08999999999999986;0,08999999999999986
2021-02-08;3,63;2021;35,0;;;3,75;2,25;5,25;-0,1200000000000001;0,1200000000000001
2021-02-09;3,61;2021;40,0;;;3,75;2,25;5,25;-0,14000000000000012;0,14000000000000012
2021-02-10;3,65;2021;39,0;;;3,75;2,25;5,25;-0,10000000000000009;0,10000000000000009
2021-02-11;3,65;2021;39,0;;;3,75;2,25;5,25;-0,10000000000000009;0,10000000000000009
2021-02-12;3,72;2021;52,0;;;3,75;2,25;5,25;-0,029999999999999805;0,029999999999999805
2021-02-17;3,8;2021;57,0;;;3,75;2,25;5,25;0,04999999999999982;0,04999999999999982
2021-02-18;3,79;2021;64,0;;;3,75;2,25;5,25;0,040000000000000036;0,040000000000000036
2021-02-19;3,85;2021;100,0;;;3,75;2,25;5,25;0,10000000000000009;0,10000000000000009
2021-02-22;3,89;2021;107,0;;;3,75;2,25;5,25;0,14000000000000012;0,14000000000000012
2021-02-23;3,89;2021;100,0;;;3,75;2,25;5,25;0,14000000000000012;0,14000000000000012
2021-02-24;3,89;2021;96,0;;;3,75;2,25;5,25;0,14000000000000012;0,14000000000000012
2021-02-25;3,9;2021;92,0;;;3,75;2,25;5,25;0,1499999999999999;0,1499999999999999
2021-02-26;3,99;2021;42,0;;;3,75;2,25;5,25;0,2400000000000002;0,2400000000000002
2021-03-01;3,97;2021;36,0;;;3,75;2,25;5,25;0,2200000000000002;0,2200000000000002
2021-03-02;4,01;2021;36,0;;;3,75;2,25;5,25;0,2599999999999998;0,2599999999999998
2021-03-03;4,02;2021;38,0;;;3,75;2,25;5,25;0,2699999999999996;0,2699999999999996
2021-03-04;4,02;2021;35,0;;;3,75;2,25;5,25;0,2699999999999996;0,2699999999999996
2021-03-05;4,1;2021;39,0;;;3,75;2,25;5,25;0,34999999999999964;0,34999999999999964
2021-03-08;4,29;2021;44,0;;;3,75;2,25;5,25;0,54;0,54
2021-03-09;4,3;2021;47,0;;;3,75;2,25;5,25;0,5499999999999998;0,5499999999999998
2021-03-10;4,35;2021;51,0;;;3,75;2,25;5,25;0,5999999999999996;0,5999999999999996
2021-03-11;4,65;2021;58,0;;;3,75;2,25;5,25;0,9000000000000004;0,9000000000000004
2021-03-12;4,72;2021;93,0;;;3,75;2,25;5,25;0,9699999999999998;0,9699999999999998
2021-03-15;4,72;2021;95,0;;;3,75;2,25;5,25;0,9699999999999998;0,9699999999999998
2021-03-16;4,72;2021;96,0;;;3,75;2,25;5,25;0,9699999999999998;0,9699999999999998
2021-03-17;4,72;2021;94,0;;;3,75;2,25;5,25;0,9699999999999998;0,9699999999999998
2021-03-18;4,72;2021;89,0;;;3,75;2,25;5,25;0,9699999999999998;0,9699999999999998
2021-03-19;4,75;2021;53,0;;;3,75;2,25;5,25;1,0;1,0
2021-03-22;4,81;2021;45,0;;;3,75;2,25;5,25;1,0599999999999996;1,0599999999999996
2021-03-23;4,85;2021;47,0;;;3,75;2,25;5,25;1,0999999999999996;1,0999999999999996
2021-03-24;4,91;2021;48,0;;;3,75;2,25;5,25;1,1600000000000001;1,1600000000000001
2021-03-25;4,91;2021;51,0;;;3,75;2,25;5,25;1,1600000000000001;1,1600000000000001
2021-03-26;4,9;2021;41,0;;;3,75;2,25;5,25;1,1500000000000004;1,1500000000000004
2021-03-29;4,92;2021;40,0;;;3,75;2,25;5,25;1,17;1,17
2021-03-30;4,91;2021;40,0;;;3,75;2,25;5,25;1,1600000000000001;1,1600000000000001
2021-03-31;4,871;2021;39,0;;;3,75;2,25;5,25;1,1210000000000004;1,1210000000000004
2021-04-01;4,8612;2021;38,0;;;3,75;2,25;5,25;1,1112000000000002;1,1112000000000002
2021-04-05;4,8604;2021;33,0;;;3,75;2,25;5,25;1,1104000000000003;1,1104000000000003
2021-04-06;4,8305;2021;32,0;;;3,75;2,25;5,25;1,0804999999999998;1,0804999999999998
2021-04-07;4,8097;2021;32,0;;;3,75;2,25;5,25;1,0597000000000003;1,0597000000000003
2021-04-08;4,8513;2021;31,0;;;3,75;2,25;5,25;1,1013000000000002;1,1013000000000002
2021-04-09;4,9244;2021;37,0;;;3,75;2,25;5,25;1,1744000000000003;1,1744000000000003
2021-04-12;4,9713;2021;46,0;;;3,75;2,25;5,25;1,2213000000000003;1,2213000000000003
2021-04-13;4,9713;2021;48,0;;;3,75;2,25;5,25;1,2213000000000003;1,2213000000000003
2021-04-14;4,9608;2021;48,0;;;3,75;2,25;5,25;1,2107999999999999;1,2107999999999999
2021-04-15;4,961;2021;48,0;;;3,75;2,25;5,25;1,2110000000000003;1,2110000000000003
2021-04-16;4,9818;2021;52,0;;;3,75;2,25;5,25;1,2317999999999998;1,2317999999999998
2021-04-19;5,0;2021;53,0;;;3,75;2,25;5,25;1,25;1,25
2021-04-20;4,9987;2021;50,0;;;3,75;2,25;5,25;1,2487000000000004;1,2487000000000004
2021-04-22;5,0175;2021;55,0;;;3,75;2,25;5,25;1,2675;1,2675
2021-04-23;5,0392;2021;97,0;;;3,75;2,25;5,25;1,2892000000000001;1,2892000000000001
2021-04-26;5,0392;2021;96,0;;;3,75;2,25;5,25;1,2892000000000001;1,2892000000000001
2021-04-27;5,0495;2021;93,0;;;3,75;2,25;5,25;1,2995;1,2995
2021-04-28;5,0496;2021;95,0;;;3,75;2,25;5,25;1,2995999999999999;1,2995999999999999
2021-04-29;5,0546;2021;91,0;;;3,75;2,25;5,25;1,3045999999999998;1,3045999999999998
2021-04-30;5,1021;2021;85,0;;;3,75;2,25;5,25;1,3521;1,3521
2021-05-03;5,1071;2021;82,0;;;3,75;2,25;5,25;1,3571;1,3571
2021-05-04;5,1071;2021;78,0;;;3,75;2,25;5,25;1,3571;1,3571
2021-05-05;5,1186;2021;74,0;;;3,75;2,25;5,25;1,3685999999999998;1,3685999999999998
2021-05-06;5,1334;2021;71,0;;;3,75;2,25;5,25;1,3834;1,3834
2021-05-07;5,1544;2021;35,0;;;3,75;2,25;5,25;1,4043999999999999;1,4043999999999999
2021-05-10;5,1654;2021;39,0;;;3,75;2,25;5,25;1,4154;1,4154
2021-05-11;5,186;2021;46,0;;;3,75;2,25;5,25;1,436;1,436
2021-05-12;5,2172;2021;55,0;;;3,75;2,25;5,25;1,4672;1,4672
2021-05-13;5,238;2021;55,0;;;3,75;2,25;5,25;1,4880000000000004;1,4880000000000004
2021-05-14;5,2486;2021;62,0;;;3,75;2,25;5,25;1,4985999999999997;1,4985999999999997
2021-05-17;5,3111;2021;59,0;;;3,75;2,25;5,25;1,5610999999999997;1,5610999999999997
2021-05-18;5,2586;2021;51,0;;;3,75;2,25;5,25;1,5086000000000004;1,5086000000000004
2021-05-19;5,2176;2021;45,0;;;3,75;2,25;5,25;1,4676;1,4676
2021-05-20;5,338;2021;46,0;;;3,75;2,25;5,25;1,588;1,588
2021-05-21;5,357;2021;50,0;;;3,75;2,25;5,25;1,6070000000000002;1,6070000000000002
2021-05-24;5,3947;2021;54,0;;;3,75;2,25;5,25;1,6447000000000003;1,6447000000000003
2021-05-25;5,3942;2021;57,0;;;3,75;2,25;5,25;1,6441999999999997;1,6441999999999997
2021-05-26;5,3948;2021;62,0;;;3,75;2,25;5,25;1,6448;1,6448
2021-05-27;5,3944;2021;55,0;;;3,75;2,25;5,25;1,6444;1,6444
2021-05-28;5,4904;2021;50,0;;;3,75;2,25;5,25;1,7404000000000002;1,7404000000000002
2021-05-31;5,5;2021;57,0;;;3,75;2,25;5,25;1,75;1,75
2021-06-01;5,5016;2021;58,0;;;3,75;2,25;5,25;1,7515999999999998;1,7515999999999998
2021-06-02;5,5016;2021;58,0;;;3,75;2,25;5,25;1,7515999999999998;1,7515999999999998
2021-06-04;5,5112;2021;63,0;;;3,75;2,25;5,25;1,7611999999999997;1,7611999999999997
2021-06-07;5,5151;2021;57,0;;;3,75;2,25;5,25;1,7651000000000003;1,7651000000000003
