survey_date,tri_ref,ano_ref,pib_focus_trim_med_pct,numeroRespondentes
2019-03-19,1,2019,1.27,50
2019-03-19,2,2019,1.95,50
2019-03-19,3,2019,2.22,50
2019-03-19,4,2019,2.8,46
2019-03-19,1,2020,2.9,27
2019-03-19,2,2020,2.74,21
2019-03-20,1,2019,1.25,51
2019-03-20,2,2019,1.98,51
2019-03-20,3,2019,2.21,51
2019-03-20,4,2019,2.8,47
2019-03-20,1,2020,2.85,28
2019-03-20,2,2020,2.74,23
2019-03-21,1,2019,1.29,50
2019-03-21,2,2019,1.95,50
2019-03-21,3,2019,2.2,50
2019-03-21,4,2019,2.8,46
2019-03-21,1,2020,2.9,27
2019-03-21,2,2020,2.74,23
2019-03-22,1,2019,1.2,51
2019-03-22,2,2019,1.93,51
2019-03-22,3,2019,2.2,51
2019-03-22,4,2019,2.8,47
2019-03-22,1,2020,2.85,28
2019-03-22,2,2020,2.73,24
2019-03-25,1,2019,1.2,49
2019-03-25,2,2019,1.88,49
2019-03-25,3,2019,2.1,49
2019-03-25,4,2019,2.8,46
2019-03-25,1,2020,2.85,28
2019-03-25,2,2020,2.73,24
2019-03-26,1,2019,1.2,50
2019-03-26,2,2019,1.91,50
2019-03-26,3,2019,2.1,50
2019-03-26,4,2019,2.8,47
2019-03-26,1,2020,2.85,28
2019-03-26,2,2020,2.73,24
2019-03-27,1,2019,1.2,50
2019-03-27,2,2019,1.91,50
2019-03-27,3,2019,2.1,50
2019-03-27,4,2019,2.8,47
2019-03-27,1,2020,2.85,28
2019-03-27,2,2020,2.73,24
2019-03-28,1,2019,1.2,51
2019-03-28,2,2019,1.93,51
2019-03-28,3,2019,2.1,51
2019-03-28,4,2019,2.79,48
2019-03-28,1,2020,2.85,28
2019-03-28,2,2020,2.73,24
2019-03-29,1,2019,1.2,51
2019-03-29,2,2019,1.93,51
2019-03-29,3,2019,2.1,51
2019-03-29,4,2019,2.77,49
2019-03-29,1,2020,2.8,29
2019-03-29,2,2020,2.73,24
2019-04-01,1,2019,1.2,49
2019-04-01,2,2019,1.93,49
2019-04-01,3,2019,2.1,49
2019-04-01,4,2019,2.77,47
2019-04-01,1,2020,2.85,28
2019-04-01,2,2020,2.73,24
2019-04-02,1,2019,1.2,49
2019-04-02,2,2019,1.93,49
2019-04-02,3,2019,2.1,49
2019-04-02,4,2019,2.77,47
2019-04-02,1,2020,2.85,28
2019-04-02,2,2020,2.73,24
2019-04-03,1,2019,1.2,50
2019-04-03,2,2019,1.95,50
2019-04-03,3,2019,2.1,50
2019-04-03,4,2019,2.76,48
2019-04-03,1,2020,2.9,29
2019-04-03,2,2020,2.73,24
2019-04-04,1,2019,1.2,50
2019-04-04,2,2019,1.95,50
2019-04-04,3,2019,2.1,50
2019-04-04,4,2019,2.76,48
2019-04-04,1,2020,2.9,29
2019-04-04,2,2020,2.73,24
2019-04-05,1,2019,1.2,50
2019-04-05,2,2019,1.95,50
2019-04-05,3,2019,2.1,50
2019-04-05,4,2019,2.76,48
2019-04-05,1,2020,2.9,29
2019-04-05,2,2020,2.73,24
2019-04-08,1,2019,1.2,45
2019-04-08,2,2019,1.93,45
2019-04-08,3,2019,2.1,45
2019-04-08,4,2019,2.74,43
2019-04-08,1,2020,2.92,26
2019-04-08,2,2020,2.87,22
2019-04-09,1,2019,1.2,45
2019-04-09,2,2019,1.93,45
2019-04-09,3,2019,2.1,45
2019-04-09,4,2019,2.74,43
2019-04-09,1,2020,2.92,26
2019-04-09,2,2020,2.87,22
2019-04-10,1,2019,1.2,45
2019-04-10,2,2019,1.93,45
2019-04-10,3,2019,2.1,45
2019-04-10,4,2019,2.72,43
2019-04-10,1,2020,2.9,27
2019-04-10,2,2020,2.74,23
2019-04-11,1,2019,1.2,45
2019-04-11,2,2019,1.93,45
2019-04-11,3,2019,2.1,45
2019-04-11,4,2019,2.72,43
2019-04-11,1,2020,2.9,27
2019-04-11,2,2020,2.74,23
2019-04-12,1,2019,1.2,45
2019-04-12,2,2019,1.88,45
2019-04-12,3,2019,2.08,45
2019-04-12,4,2019,2.72,43
2019-04-12,1,2020,2.94,25
2019-04-12,2,2020,2.86,22
2019-04-15,1,2019,1.16,42
2019-04-15,2,2019,1.7,42
2019-04-15,3,2019,2.0,42
2019-04-15,4,2019,2.53,40
2019-04-15,1,2020,2.75,24
2019-04-15,2,2020,2.65,22
2019-04-16,1,2019,1.2,45
2019-04-16,2,2019,1.7,45
2019-04-16,3,2019,2.0,45
2019-04-16,4,2019,2.56,43
2019-04-16,1,2020,2.7,27
2019-04-16,2,2020,2.6,25
2019-04-17,1,2019,1.2,47
2019-04-17,2,2019,1.7,47
2019-04-17,3,2019,2.0,47
2019-04-17,4,2019,2.5,45
2019-04-17,1,2020,2.73,28
2019-04-17,2,2020,2.6,26
2019-04-18,1,2019,1.0,53
2019-04-18,2,2019,1.5,53
2019-04-18,3,2019,1.9,53
2019-04-18,4,2019,2.3,51
2019-04-18,1,2020,2.68,32
2019-04-18,2,2020,2.6,31
2019-04-22,1,2019,1.0,55
2019-04-22,2,2019,1.5,55
2019-04-22,3,2019,1.92,55
2019-04-22,4,2019,2.3,53
2019-04-22,1,2020,2.7,33
2019-04-22,2,2020,2.7,32
2019-04-23,1,2019,1.0,55
2019-04-23,2,2019,1.5,55
2019-04-23,3,2019,1.92,55
2019-04-23,4,2019,2.3,53
2019-04-23,1,2020,2.7,33
2019-04-23,2,2020,2.7,32
2019-04-24,1,2019,1.0,55
2019-04-24,2,2019,1.5,55
2019-04-24,3,2019,1.92,55
2019-04-24,4,2019,2.3,53
2019-04-24,1,2020,2.7,33
2019-04-24,2,2020,2.7,32
2019-04-25,1,2019,1.0,55
2019-04-25,2,2019,1.5,55
2019-04-25,3,2019,1.92,55
2019-04-25,4,2019,2.3,53
2019-04-25,1,2020,2.7,33
2019-04-25,2,2020,2.7,32
2019-04-26,1,2019,1.0,55
2019-04-26,2,2019,1.5,54
2019-04-26,3,2019,1.91,54
2019-04-26,4,2019,2.3,52
2019-04-26,1,2020,2.68,32
2019-04-26,2,2020,2.7,31
2019-04-29,1,2019,0.9,53
2019-04-29,2,2019,1.5,52
2019-04-29,3,2019,1.9,52
2019-04-29,4,2019,2.3,51
2019-04-29,1,2020,2.65,33
2019-04-29,2,2020,2.7,32
2019-04-30,1,2019,0.9,55
2019-04-30,2,2019,1.48,54
2019-04-30,3,2019,1.8,54
2019-04-30,4,2019,2.3,53
2019-04-30,1,2020,2.63,34
2019-04-30,2,2020,2.7,33
2019-05-02,1,2019,0.9,55
2019-05-02,2,2019,1.48,54
2019-05-02,3,2019,1.8,54
2019-05-02,4,2019,2.3,53
2019-05-02,1,2020,2.63,34
2019-05-02,2,2020,2.7,33
2019-05-03,1,2019,0.8,57
2019-05-03,2,2019,1.4,57
2019-05-03,3,2019,1.66,56
2019-05-03,4,2019,2.2,55
2019-05-03,1,2020,2.55,34
2019-05-03,2,2020,2.6,33
2019-05-06,1,2019,0.8,57
2019-05-06,2,2019,1.37,57
2019-05-06,3,2019,1.65,57
2019-05-06,4,2019,2.2,56
2019-05-06,1,2020,2.5,36
2019-05-06,2,2020,2.6,35
2019-05-07,1,2019,0.8,59
2019-05-07,2,2019,1.38,58
2019-05-07,3,2019,1.66,58
2019-05-07,4,2019,2.2,57
2019-05-07,1,2020,2.5,36
2019-05-07,2,2020,2.6,35
2019-05-08,1,2019,0.8,59
2019-05-08,2,2019,1.38,58
2019-05-08,3,2019,1.64,58
2019-05-08,4,2019,2.2,57
2019-05-08,1,2020,2.5,36
2019-05-08,2,2020,2.6,35
2019-05-09,1,2019,0.8,59
2019-05-09,2,2019,1.38,58
2019-05-09,3,2019,1.64,58
2019-05-09,4,2019,2.2,57
2019-05-09,1,2020,2.5,36
2019-05-09,2,2020,2.6,35
2019-05-10,1,2019,0.8,60
2019-05-10,2,2019,1.3,59
2019-05-10,3,2019,1.61,59
2019-05-10,4,2019,2.16,58
2019-05-10,1,2020,2.5,38
2019-05-10,2,2020,2.6,37
2019-05-13,1,2019,0.76,59
2019-05-13,2,2019,1.33,58
2019-05-13,3,2019,1.62,58
2019-05-13,4,2019,2.16,57
2019-05-13,1,2020,2.5,38
2019-05-13,2,2020,2.6,37
2019-05-14,1,2019,0.76,59
2019-05-14,2,2019,1.33,58
2019-05-14,3,2019,1.61,58
2019-05-14,4,2019,2.16,57
2019-05-14,1,2020,2.5,38
2019-05-14,2,2020,2.6,37
2019-05-15,1,2019,0.76,59
2019-05-15,2,2019,1.3,58
2019-05-15,3,2019,1.57,58
2019-05-15,4,2019,2.14,57
2019-05-15,1,2020,2.4,38
2019-05-15,2,2020,2.57,37
2019-05-16,1,2019,0.7,58
2019-05-16,2,2019,1.2,57
2019-05-16,3,2019,1.5,57
2019-05-16,4,2019,2.02,56
2019-05-16,1,2020,2.35,36
2019-05-16,2,2020,2.55,35
2019-05-17,1,2019,0.64,60
2019-05-17,2,2019,1.2,59
2019-05-17,3,2019,1.5,59
2019-05-17,4,2019,2.0,58
2019-05-17,1,2020,2.5,35
2019-05-17,2,2020,2.59,34
2019-05-20,1,2019,0.61,58
2019-05-20,2,2019,1.16,57
2019-05-20,3,2019,1.5,57
2019-05-20,4,2019,2.0,56
2019-05-20,1,2020,2.45,34
2019-05-20,2,2020,2.6,33
2019-05-21,1,2019,0.61,59
2019-05-21,2,2019,1.15,58
2019-05-21,3,2019,1.5,58
2019-05-21,4,2019,2.0,57
2019-05-21,1,2020,2.45,34
2019-05-21,2,2020,2.6,33
2019-05-22,1,2019,0.61,59
2019-05-22,2,2019,1.15,58
2019-05-22,3,2019,1.5,58
2019-05-22,4,2019,2.0,57
2019-05-22,1,2020,2.45,34
2019-05-22,2,2020,2.6,33
2019-05-23,1,2019,0.61,60
2019-05-23,2,2019,1.1,59
2019-05-23,3,2019,1.41,59
2019-05-23,4,2019,2.0,58
2019-05-23,1,2020,2.45,34
2019-05-23,2,2020,2.57,33
2019-05-24,1,2019,0.6,61
2019-05-24,2,2019,1.1,60
2019-05-24,3,2019,1.4,60
2019-05-24,4,2019,1.9,59
2019-05-24,1,2020,2.4,35
2019-05-24,2,2020,2.56,34
2019-05-27,1,2019,0.6,61
2019-05-27,2,2019,1.1,60
2019-05-27,3,2019,1.4,60
2019-05-27,4,2019,1.9,59
2019-05-27,1,2020,2.4,35
2019-05-27,2,2020,2.56,34
2019-05-28,1,2019,0.6,61
2019-05-28,2,2019,1.1,60
2019-05-28,3,2019,1.36,60
2019-05-28,4,2019,1.8,59
2019-05-28,1,2020,2.4,35
2019-05-28,2,2020,2.56,34
2019-05-29,1,2019,0.54,62
2019-05-29,2,2019,1.05,61
2019-05-29,3,2019,1.32,61
2019-05-29,4,2019,1.8,60
2019-05-29,1,2020,2.3,35
2019-05-29,2,2020,2.53,34
2019-05-30,2,2019,1.05,61
2019-05-30,3,2019,1.32,61
2019-05-30,4,2019,1.8,60
2019-05-30,1,2020,2.3,35
2019-05-30,2,2020,2.53,34
2019-05-31,2,2019,1.0,59
2019-05-31,3,2019,1.3,59
2019-05-31,4,2019,1.75,58
2019-05-31,1,2020,2.29,34
2019-05-31,2,2020,2.5,33
2019-05-31,3,2020,2.1,9
2019-06-03,2,2019,0.98,51
2019-06-03,3,2019,1.2,51
2019-06-03,4,2019,1.68,50
2019-06-03,1,2020,2.2,29
2019-06-03,2,2020,2.42,28
2019-06-03,3,2020,2.07,10
2019-06-04,2,2019,0.97,52
2019-06-04,3,2019,1.15,52
2019-06-04,4,2019,1.66,51
2019-06-04,1,2020,2.28,31
2019-06-04,2,2020,2.47,30
2019-06-04,3,2020,2.1,11
2019-06-05,2,2019,0.92,55
2019-06-05,3,2019,1.1,55
2019-06-05,4,2019,1.6,54
2019-06-05,1,2020,2.24,34
2019-06-05,2,2020,2.45,33
2019-06-05,3,2020,2.1,13
2019-06-06,2,2019,0.9,55
2019-06-06,3,2019,1.08,55
2019-06-06,4,2019,1.59,54
2019-06-06,1,2020,2.2,34
2019-06-06,2,2020,2.47,34
2019-06-06,3,2020,2.1,15
2019-06-07,2,2019,0.89,55
2019-06-07,3,2019,1.0,55
2019-06-07,4,2019,1.57,54
2019-06-07,1,2020,2.2,35
2019-06-07,2,2020,2.5,35
2019-06-07,3,2020,2.3,16
2019-06-10,2,2019,0.89,57
2019-06-10,3,2019,1.0,57
2019-06-10,4,2019,1.57,56
2019-06-10,1,2020,2.2,37
2019-06-10,2,2020,2.47,36
2019-06-10,3,2020,2.3,18
2019-06-11,2,2019,0.89,57
2019-06-11,3,2019,1.0,57
2019-06-11,4,2019,1.57,56
2019-06-11,1,2020,2.2,37
2019-06-11,2,2020,2.47,36
2019-06-11,3,2020,2.16,19
2019-06-12,2,2019,0.88,57
2019-06-12,3,2019,1.0,57
2019-06-12,4,2019,1.53,56
2019-06-12,1,2020,2.2,37
2019-06-12,2,2020,2.42,36
2019-06-12,3,2020,2.13,20
2019-06-13,2,2019,0.88,57
2019-06-13,3,2019,1.0,57
2019-06-13,4,2019,1.57,56
2019-06-13,1,2020,2.2,37
2019-06-13,2,2020,2.42,36
2019-06-13,3,2020,2.16,21
2019-06-14,2,2019,0.78,59
2019-06-14,3,2019,1.0,59
2019-06-14,4,2019,1.5,58
2019-06-14,1,2020,2.15,38
2019-06-14,2,2020,2.4,37
2019-06-14,3,2020,2.16,23
2019-06-17,2,2019,0.77,60
2019-06-17,3,2019,1.0,59
2019-06-17,4,2019,1.5,58
2019-06-17,1,2020,2.0,39
2019-06-17,2,2020,2.35,38
2019-06-17,3,2020,2.13,26
2019-06-18,2,2019,0.77,61
2019-06-18,3,2019,1.0,60
2019-06-18,4,2019,1.5,59
2019-06-18,1,2020,2.0,40
2019-06-18,2,2020,2.35,39
2019-06-18,3,2020,2.13,26
2019-06-19,2,2019,0.8,62
2019-06-19,3,2019,1.0,61
2019-06-19,4,2019,1.5,60
2019-06-19,1,2020,2.0,41
2019-06-19,2,2020,2.35,40
2019-06-19,3,2020,2.18,28
2019-06-21,2,2019,0.77,61
2019-06-21,3,2019,0.95,60
2019-06-21,4,2019,1.5,59
2019-06-21,1,2020,2.0,42
2019-06-21,2,2020,2.35,41
2019-06-21,3,2020,2.2,29
2019-06-24,2,2019,0.76,60
2019-06-24,3,2019,0.94,59
2019-06-24,4,2019,1.45,58
2019-06-24,1,2020,2.0,41
2019-06-24,2,2020,2.29,40
2019-06-24,3,2020,2.2,30
2019-06-25,2,2019,0.78,61
2019-06-25,3,2019,0.95,60
2019-06-25,4,2019,1.5,59
2019-06-25,1,2020,2.0,42
2019-06-25,2,2020,2.2,41
2019-06-25,3,2020,2.16,31
2019-06-26,2,2019,0.77,61
2019-06-26,3,2019,0.92,60
2019-06-26,4,2019,1.4,59
2019-06-26,1,2020,2.0,42
2019-06-26,2,2020,2.2,41
2019-06-26,3,2020,2.16,31
2019-06-27,2,2019,0.76,61
2019-06-27,3,2019,0.92,60
2019-06-27,4,2019,1.4,59
2019-06-27,1,2020,2.0,42
2019-06-27,2,2020,2.2,41
2019-06-27,3,2020,2.16,31
2019-06-28,2,2019,0.78,61
2019-06-28,3,2019,0.95,60
2019-06-28,4,2019,1.4,59
2019-06-28,1,2020,2.0,43
2019-06-28,2,2020,2.2,42
2019-06-28,3,2020,2.18,32
2019-07-01,2,2019,0.76,59
2019-07-01,3,2019,0.92,58
2019-07-01,4,2019,1.36,57
2019-07-01,1,2020,2.0,43
2019-07-01,2,2020,2.2,42
2019-07-01,3,2020,2.18,32
2019-07-02,2,2019,0.74,59
2019-07-02,3,2019,0.92,58
2019-07-02,4,2019,1.36,57
2019-07-02,1,2020,2.0,43
2019-07-02,2,2020,2.2,42
2019-07-02,3,2020,2.18,32
2019-07-03,2,2019,0.74,59
2019-07-03,3,2019,0.92,58
2019-07-03,4,2019,1.36,57
2019-07-03,1,2020,2.0,43
2019-07-03,2,2020,2.2,42
2019-07-03,3,2020,2.18,32
2019-07-04,2,2019,0.74,59
2019-07-04,3,2019,0.92,58
2019-07-04,4,2019,1.36,57
2019-07-04,1,2020,2.0,43
2019-07-04,2,2020,2.2,42
2019-07-04,3,2020,2.18,32
2019-07-05,2,2019,0.74,58
2019-07-05,3,2019,0.9,57
2019-07-05,4,2019,1.31,56
2019-07-05,1,2020,2.0,42
2019-07-05,2,2020,2.2,41
2019-07-05,3,2020,2.18,32
2019-07-08,2,2019,0.74,57
2019-07-08,3,2019,0.88,56
2019-07-08,4,2019,1.25,55
2019-07-08,1,2020,1.99,41
2019-07-08,2,2020,2.1,40
2019-07-08,3,2020,2.16,31
2019-07-09,2,2019,0.74,57
2019-07-09,3,2019,0.88,56
2019-07-09,4,2019,1.25,55
2019-07-09,1,2020,1.99,41
2019-07-09,2,2020,2.1,40
2019-07-09,3,2020,2.16,31
2019-07-10,2,2019,0.74,58
2019-07-10,3,2019,0.8,57
2019-07-10,4,2019,1.25,56
2019-07-10,1,2020,1.89,42
2019-07-10,2,2020,2.0,41
2019-07-10,3,2020,2.2,32
2019-07-11,2,2019,0.74,55
2019-07-11,3,2019,0.8,54
2019-07-11,4,2019,1.24,53
2019-07-11,1,2020,1.88,39
2019-07-11,2,2020,2.02,39
2019-07-11,3,2020,2.2,31
2019-07-12,2,2019,0.74,57
2019-07-12,3,2019,0.8,56
2019-07-12,4,2019,1.24,55
2019-07-12,1,2020,1.85,41
2019-07-12,2,2020,2.1,41
2019-07-12,3,2020,2.2,33
2019-07-15,2,2019,0.7,55
2019-07-15,3,2019,0.8,54
2019-07-15,4,2019,1.2,53
2019-07-15,1,2020,1.8,40
2019-07-15,2,2020,2.0,39
2019-07-15,3,2020,2.1,31
2019-07-16,2,2019,0.7,56
2019-07-16,3,2019,0.8,55
2019-07-16,4,2019,1.2,54
2019-07-16,1,2020,1.8,41
2019-07-16,2,2020,2.01,40
2019-07-16,3,2020,2.1,31
2019-07-17,2,2019,0.7,56
2019-07-17,3,2019,0.8,55
2019-07-17,4,2019,1.2,54
2019-07-17,1,2020,1.8,41
2019-07-17,2,2020,2.06,40
2019-07-17,3,2020,2.13,31
2019-07-18,2,2019,0.73,54
2019-07-18,3,2019,0.83,54
2019-07-18,4,2019,1.2,54
2019-07-18,1,2020,1.8,41
2019-07-18,2,2020,2.06,40
2019-07-18,3,2020,2.13,31
2019-07-19,2,2019,0.72,56
2019-07-19,3,2019,0.85,56
2019-07-19,4,2019,1.22,56
2019-07-19,1,2020,1.83,42
2019-07-19,2,2020,2.1,41
2019-07-19,3,2020,2.13,33
2019-07-22,2,2019,0.7,53
2019-07-22,3,2019,0.87,53
2019-07-22,4,2019,1.2,53
2019-07-22,1,2020,1.83,40
2019-07-22,2,2020,2.02,39
2019-07-22,3,2020,2.16,32
2019-07-23,2,2019,0.7,54
2019-07-23,3,2019,0.85,54
2019-07-23,4,2019,1.22,54
2019-07-23,1,2020,1.8,41
2019-07-23,2,2020,2.01,40
2019-07-23,3,2020,2.2,33
2019-07-24,2,2019,0.7,54
2019-07-24,3,2019,0.85,54
2019-07-24,4,2019,1.22,54
2019-07-24,1,2020,1.8,41
2019-07-24,2,2020,2.01,40
2019-07-24,3,2020,2.2,33
2019-07-25,2,2019,0.7,55
2019-07-25,3,2019,0.85,55
2019-07-25,4,2019,1.24,55
2019-07-25,1,2020,1.83,42
2019-07-25,2,2020,2.02,41
2019-07-25,3,2020,2.2,34
2019-07-26,2,2019,0.74,55
2019-07-26,3,2019,0.85,55
2019-07-26,4,2019,1.24,55
2019-07-26,1,2020,1.85,41
2019-07-26,2,2020,2.06,40
2019-07-26,3,2020,2.2,34
2019-07-29,2,2019,0.72,54
2019-07-29,3,2019,0.85,54
2019-07-29,4,2019,1.24,54
2019-07-29,1,2020,1.85,39
2019-07-29,2,2020,2.06,38
2019-07-29,3,2020,2.2,32
2019-07-30,2,2019,0.72,56
2019-07-30,3,2019,0.85,56
2019-07-30,4,2019,1.24,56
2019-07-30,1,2020,1.85,41
2019-07-30,2,2020,2.06,40
2019-07-30,3,2020,2.16,34
2019-07-31,2,2019,0.72,56
2019-07-31,3,2019,0.85,56
2019-07-31,4,2019,1.24,56
2019-07-31,1,2020,1.85,41
2019-07-31,2,2020,2.06,40
2019-07-31,3,2020,2.16,34
2019-08-01,2,2019,0.7,57
2019-08-01,3,2019,0.85,57
2019-08-01,4,2019,1.24,57
2019-08-01,1,2020,1.83,42
2019-08-01,2,2020,2.02,41
2019-08-01,3,2020,2.15,35
2019-08-02,2,2019,0.74,57
2019-08-02,3,2019,0.85,57
2019-08-02,4,2019,1.24,57
2019-08-02,1,2020,1.83,42
2019-08-02,2,2020,2.02,41
2019-08-02,3,2020,2.15,35
2019-08-05,2,2019,0.75,56
2019-08-05,3,2019,0.85,56
2019-08-05,4,2019,1.24,56
2019-08-05,1,2020,1.85,41
2019-08-05,2,2020,2.06,40
2019-08-05,3,2020,2.18,34
2019-08-06,2,2019,0.75,57
2019-08-06,3,2019,0.85,57
2019-08-06,4,2019,1.24,57
2019-08-06,1,2020,1.87,42
2019-08-06,2,2020,2.1,41
2019-08-06,3,2020,2.2,35
2019-08-07,2,2019,0.74,59
2019-08-07,3,2019,0.85,59
2019-08-07,4,2019,1.24,59
2019-08-07,1,2020,1.85,43
2019-08-07,2,2020,2.1,42
2019-08-07,3,2020,2.18,36
2019-08-08,2,2019,0.74,59
2019-08-08,3,2019,0.85,59
2019-08-08,4,2019,1.24,59
2019-08-08,1,2020,1.85,43
2019-08-08,2,2020,2.1,42
2019-08-08,3,2020,2.18,36
2019-08-09,2,2019,0.76,59
2019-08-09,3,2019,0.81,59
2019-08-09,4,2019,1.24,59
2019-08-09,1,2020,1.85,43
2019-08-09,2,2020,2.1,42
2019-08-09,3,2020,2.18,36
2019-08-12,2,2019,0.77,54
2019-08-12,3,2019,0.85,54
2019-08-12,4,2019,1.24,54
2019-08-12,1,2020,1.89,39
2019-08-12,2,2020,2.1,38
2019-08-12,3,2020,2.18,32
2019-08-13,2,2019,0.77,54
2019-08-13,3,2019,0.85,54
2019-08-13,4,2019,1.24,54
2019-08-13,1,2020,1.89,39
2019-08-13,2,2020,2.1,38
2019-08-13,3,2020,2.18,32
2019-08-14,2,2019,0.76,55
2019-08-14,3,2019,0.85,55
2019-08-14,4,2019,1.24,55
2019-08-14,1,2020,1.89,39
2019-08-14,2,2020,2.1,38
2019-08-14,3,2020,2.18,32
2019-08-15,2,2019,0.76,53
2019-08-15,3,2019,0.85,53
2019-08-15,4,2019,1.24,53
2019-08-15,1,2020,1.9,37
2019-08-15,2,2020,2.2,37
2019-08-15,3,2020,2.2,31
2019-08-16,2,2019,0.75,55
2019-08-16,3,2019,0.85,55
2019-08-16,4,2019,1.25,55
2019-08-16,1,2020,1.9,39
2019-08-16,2,2020,2.2,39
2019-08-16,3,2020,2.2,32
2019-08-19,2,2019,0.75,54
2019-08-19,3,2019,0.85,54
2019-08-19,4,2019,1.25,54
2019-08-19,1,2020,1.9,38
2019-08-19,2,2020,2.2,38
2019-08-19,3,2020,2.2,31
2019-08-20,2,2019,0.74,54
2019-08-20,3,2019,0.85,54
2019-08-20,4,2019,1.24,54
2019-08-20,1,2020,1.9,38
2019-08-20,2,2020,2.15,38
2019-08-20,3,2020,2.2,31
2019-08-21,2,2019,0.74,54
2019-08-21,3,2019,0.85,54
2019-08-21,4,2019,1.22,54
2019-08-21,1,2020,1.9,38
2019-08-21,2,2020,2.05,38
2019-08-21,3,2020,2.15,31
2019-08-22,2,2019,0.72,54
2019-08-22,3,2019,0.83,54
2019-08-22,4,2019,1.2,54
2019-08-22,1,2020,1.9,39
2019-08-22,2,2020,2.2,39
2019-08-22,3,2020,2.2,33
2019-08-23,2,2019,0.72,58
2019-08-23,3,2019,0.82,58
2019-08-23,4,2019,1.2,58
2019-08-23,1,2020,1.9,42
2019-08-23,2,2020,2.15,42
2019-08-23,3,2020,2.18,36
2019-08-26,2,2019,0.7,55
2019-08-26,3,2019,0.8,55
2019-08-26,4,2019,1.2,55
2019-08-26,1,2020,1.9,40
2019-08-26,2,2020,2.15,40
2019-08-26,3,2020,2.18,34
2019-08-27,2,2019,0.72,56
2019-08-27,3,2019,0.8,56
2019-08-27,4,2019,1.2,56
2019-08-27,1,2020,1.9,41
2019-08-27,2,2020,2.1,41
2019-08-27,3,2020,2.15,35
2019-08-28,2,2019,0.72,56
2019-08-28,3,2019,0.8,56
2019-08-28,4,2019,1.2,56
2019-08-28,1,2020,1.9,41
2019-08-28,2,2020,2.1,41
2019-08-28,3,2020,2.15,35
2019-08-29,3,2019,0.82,54
2019-08-29,4,2019,1.2,54
2019-08-29,1,2020,1.9,40
2019-08-29,2,2020,2.05,40
2019-08-29,3,2020,2.18,34
2019-08-30,3,2019,0.82,55
2019-08-30,4,2019,1.2,55
2019-08-30,1,2020,1.9,41
2019-08-30,2,2020,2.1,41
2019-08-30,3,2020,2.2,35
2019-08-30,4,2020,2.2,4
2019-09-02,3,2019,0.8,55
2019-09-02,4,2019,1.2,55
2019-09-02,1,2020,1.9,41
2019-09-02,2,2020,2.1,41
2019-09-02,3,2020,2.2,36
2019-09-02,4,2020,2.45,6
2019-09-03,3,2019,0.82,55
2019-09-03,4,2019,1.2,55
2019-09-03,1,2020,1.89,41
2019-09-03,2,2020,2.0,41
2019-09-03,3,2020,2.18,36
2019-09-03,4,2020,2.3,9
2019-09-04,3,2019,0.8,55
2019-09-04,4,2019,1.2,55
2019-09-04,1,2020,1.9,41
2019-09-04,2,2020,2.1,41
2019-09-04,3,2020,2.2,36
2019-09-04,4,2020,2.32,10
2019-09-05,3,2019,0.8,56
2019-09-05,4,2019,1.2,56
2019-09-05,1,2020,1.89,42
2019-09-05,2,2020,2.05,42
2019-09-05,3,2020,2.2,38
2019-09-05,4,2020,2.42,12
2019-09-06,3,2019,0.8,56
2019-09-06,4,2019,1.2,56
2019-09-06,1,2020,1.89,42
2019-09-06,2,2020,2.05,42
2019-09-06,3,2020,2.2,39
2019-09-06,4,2020,2.32,16
2019-09-09,3,2019,0.8,57
2019-09-09,4,2019,1.2,57
2019-09-09,1,2020,1.89,43
2019-09-09,2,2020,2.1,43
2019-09-09,3,2020,2.2,40
2019-09-09,4,2020,2.3,17
2019-09-10,3,2019,0.8,57
2019-09-10,4,2019,1.2,57
2019-09-10,1,2020,1.89,44
2019-09-10,2,2020,2.05,44
2019-09-10,3,2020,2.2,41
2019-09-10,4,2020,2.3,19
2019-09-11,3,2019,0.8,57
2019-09-11,4,2019,1.2,57
2019-09-11,1,2020,1.89,44
2019-09-11,2,2020,2.05,44
2019-09-11,3,2020,2.2,41
2019-09-11,4,2020,2.3,19
2019-09-12,3,2019,0.8,56
2019-09-12,4,2019,1.15,56
2019-09-12,1,2020,1.89,43
2019-09-12,2,2020,2.0,43
2019-09-12,3,2020,2.1,40
2019-09-12,4,2020,2.3,19
2019-09-13,3,2019,0.8,60
2019-09-13,4,2019,1.1,60
2019-09-13,1,2020,1.8,47
2019-09-13,2,2020,2.0,47
2019-09-13,3,2020,2.1,44
2019-09-13,4,2020,2.3,25
2019-09-16,3,2019,0.8,59
2019-09-16,4,2019,1.1,59
2019-09-16,1,2020,1.83,46
2019-09-16,2,2020,2.0,46
2019-09-16,3,2020,2.1,44
2019-09-16,4,2020,2.28,26
2019-09-17,3,2019,0.8,60
2019-09-17,4,2019,1.1,60
2019-09-17,1,2020,1.85,47
2019-09-17,2,2020,2.0,47
2019-09-17,3,2020,2.1,45
2019-09-17,4,2020,2.28,26
2019-09-18,3,2019,0.8,60
2019-09-18,4,2019,1.1,60
2019-09-18,1,2020,1.85,47
2019-09-18,2,2020,2.0,47
2019-09-18,3,2020,2.1,45
2019-09-18,4,2020,2.28,26
2019-09-19,3,2019,0.8,59
2019-09-19,4,2019,1.1,59
2019-09-19,1,2020,1.87,46
